id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
79	"""I've an urgent appointment,"" he said in Russian."				Russian	homophonic	['Slavic', 'language', 'Cyrillic', 'Moscow', 'nationality', 'Eurasian']	['rushing', 'hurrying', 'speed', 'velocity', 'haste', 'accelerating']	Russe	['Slave', 'langue', 'Cyrillique', 'Moscou', 'nationalité', 'Eurasien']	['pressé', 'précipitation', 'vitesse', 'vélocité', 'hâte', 'accélération']				[]	0	"[{""french"":""\""Je dois filer, je suis en re-tsar !\"" s'exclama le souverain."",""pun_trigger"":""en re-tsar"",""mechanism"":""near_homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""C'est l'urgence absolue : Soviétique qui peut !"",""pun_trigger"":""Soviétique qui peut"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	2		v15
80	"""I've been listening to the Brandenburg Concertos,"" he barked."				barked	homographic	['spoke', 'shouted', 'yelled', 'harsh', 'commanding', 'vocalized']	['Bach', 'composer', 'Baroque', 'classical', 'German', 'musician']	aboyé	['parlé', 'crié', 'hurlé', 'rude', 'impératif', 'vocalisé']	['Bach', 'compositeur', 'Baroque', 'classique', 'allemand', 'musicien']				"[{""left"":""bague"",""right"":""Bach"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8114,""french_naturalness"":0.42,""semantic_surprise"":0.6663,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6319},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
81	"""I've been to a film festival in Southern France,"" he said cannily."				cannily	homophonic	['shrewdly', 'cunning', 'clever', 'calculating', 'careful', 'astute']	['Cannes', 'France', 'cinema', 'festival', 'riviera', 'location']	cannois	['astucieusement', 'rusé', 'habile', 'calculateur', 'prudent', 'perspicace']	['Cannes', 'France', 'cinéma', 'festival', 'riviera', 'lieu']				[]	0	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
82	"""I've gained thirty pounds,"" he said heavily."				heavily	homographic	['weight', 'mass', 'physical', 'gravity', 'solidity', 'dense']	['sorrow', 'emotion', 'grief', 'sadness', 'gravity', 'distress']	lourdement	['poids', 'masse', 'physique', 'gravité', 'solidité', 'dense']	['chagrin', 'émotion', 'douleur', 'tristesse', 'gravité', 'détresse']				"[{""left"":""douleur"",""right"":""douteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":7,""scores"":{""phonetic_match"":0.8421,""french_naturalness"":0.54,""semantic_surprise"":0.6432,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.697},""export_lane"":""close_B_to_other""},{""left"":""douleur"",""right"":""douceur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":9,""scores"":{""phonetic_match"":0.8165,""french_naturalness"":0.54,""semantic_surprise"":0.6291,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6794},""export_lane"":""close_B_to_other""}]"	2	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
83	"""I've joined the navy,"" he said fleetingly."				fleetingly	homographic	['briefly', 'momentarily', 'transient', 'temporal', 'passing', 'short-lived']	['fleet', 'ships', 'navy', 'vessels', 'maritime', 'armada']	fugitivement	['brièvement', 'momentanément', 'passager', 'temporel', 'éphémère', 'fugace']	['flotte', 'navires', 'marine', 'vaisseaux', 'maritime', 'armada']				[]	0	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
84	"""I've mailed the letter,"" he assented."				assented	homophonic	['agreement', 'affirmation', 'concurrence', 'consent', 'approval', 'acceptance']	['postage', 'mail', 'delivery', 'envelope', 'distribution', 'dispatch']	assenti	['accord', 'affirmation', 'concours', 'consentement', 'approbation', 'acceptation']	['affranchissement', 'courrier', 'livraison', 'enveloppe', 'distribution', 'envoi']				[]	0	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
85	"""I've stuck a pin through my nose,"" he said punctually."				punctually	homographic	['promptly', 'schedule', 'time', 'clock', 'arrival', 'precise']	['puncture', 'pierce', 'needle', 'hole', 'sharp', 'stab']	ponctuellement	['promptement', 'horaire', 'temps', 'horloge', 'arrivée', 'précis']	['crevaison', 'percer', 'aiguille', 'trou', 'tranchant', 'poignarder']				"[{""left"":""perde"",""right"":""perce"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8063,""french_naturalness"":0.42,""semantic_surprise"":0.6748,""semantic_domain_similarity"":0.7668,""pun_pivot_usability"":0.42,""overall_score"":0.6087},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""versé"",""right"":""percer"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8088,""french_naturalness"":0.42,""semantic_surprise"":0.6648,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.343,""overall_score"":0.6109},""export_lane"":""detached_A2_B01_DETACHED""}]"	2	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
86	"""If I let go of the ceiling it will collapse,"" he upheld."				upheld	homographic	['maintain', 'support', 'defend', 'confirm', 'sustain']	['lift', 'raise', 'elevate', 'hoist', 'carry']	maintenu	['maintenir', 'soutenir', 'défendre', 'confirmer', 'subvenir']	['lever', 'hisser', 'élever', 'soulever', 'porter']				"[{""left"":""enlevés"",""right"":""lever"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8358,""french_naturalness"":0.42,""semantic_surprise"":0.6797,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.373,""overall_score"":0.6289},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
87	"""It's a unit of electric current,"" he said amply."				amply	homographic	['generously', 'copiously', 'fully', 'sufficiently', 'extensively', 'broadly']	['ampere', 'voltage', 'electricity', 'circuit', 'wattage', 'conductance']	amplement	['généreusement', 'copieusement', 'pleinement', 'suffisamment', 'extensivement', 'largement']	['ampère', 'voltage', 'électricité', 'circuit', 'wattage', 'conductance']				"[{""left"":""voltage"",""right"":""volage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8494,""french_naturalness"":0.54,""semantic_surprise"":0.6472,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6997},""export_lane"":""close_B_to_other""}]"	1	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
88	"""It's an actual parameter, not a formal parameter,"" was his argument."				formal	homographic	['official', 'conventional', 'ceremonial', 'proper', 'stiff']	['logic', 'syntax', 'theoretical', 'structural', 'mathematical', 'symbolic']	formel	['officiel', 'conventionnel', 'cérémoniel', 'correct', 'rigide']	['logique', 'syntaxique', 'théorique', 'structurel', 'mathématique', 'symbolique']				"[{""left"":""indic"",""right"":""syndique"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8263,""french_naturalness"":0.42,""semantic_surprise"":0.7116,""semantic_domain_similarity"":0.6492,""pun_pivot_usability"":0.45,""overall_score"":0.617},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
89	"""It's just gold leaf,"" he said guiltily."				guiltily	homophonic	['shame', 'regret', 'remorse', 'wrongdoing', 'blame', 'confession']	['gilt', 'gold', 'metal', 'plating', 'ornament', 'decoration']	coupablement	['honte', 'regret', 'remords', 'faute', 'culpabilité', 'aveu']	['dorure', 'or', 'métal', 'placage', 'ornement', 'décoration']				"[{""left"":""placage"",""right"":""plaquage"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.54,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.62,""overall_score"":0.7698},""export_lane"":""close_B_to_other""},{""left"":""marquage"",""right"":""marécage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8656,""french_naturalness"":0.54,""semantic_surprise"":0.7397,""semantic_domain_similarity"":0.62,""pun_pivot_usability"":0.57,""overall_score"":0.6829},""export_lane"":""close_B_to_other""},{""left"":""placage"",""right"":""planage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8123,""french_naturalness"":0.54,""semantic_surprise"":0.6268,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6779},""export_lane"":""close_B_to_other""},{""left"":""marquage"",""right"":""parcage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8308,""french_naturalness"":0.54,""semantic_surprise"":0.7205,""semantic_domain_similarity"":0.62,""pun_pivot_usability"":0.57,""overall_score"":0.6697},""export_lane"":""close_B_to_other""}]"	4	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
90	"""It's my personal magnetism,"" he said ironically."				ironically	homographic	['sarcastic', 'satirical', 'wry', 'cynical', 'mocking', 'paradoxical']	['ferrous', 'metallic', 'magnetic', 'steel', 'elemental', 'industrial']	ironiquement	['sarcastique', 'satirique', 'désabusé', 'cynique', 'moqueur', 'paradoxal']	['ferreux', 'métallique', 'magnétique', 'sidérurgique', 'élémentaire', 'industriel']				"[{""left"":""moqueur"",""right"":""rockeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8105,""french_naturalness"":0.54,""semantic_surprise"":0.6258,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6772},""export_lane"":""close_A_to_other""},{""left"":""sueur"",""right"":""sieur"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8186,""french_naturalness"":0.54,""semantic_surprise"":0.7253,""semantic_domain_similarity"":0.5678,""pun_pivot_usability"":0.54,""overall_score"":0.6541},""export_lane"":""detached_A2_B01_DETACHED""}]"	2	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
91	"""It's the quotient of two integers,"" he said rationally."				rationally	homographic	['logical', 'sensible', 'reason', 'cognition', 'sanity', 'lucid']	['fraction', 'ratio', 'denominator', 'integer', 'mathematical', 'quotient']	rationnellement	['logique', 'sensé', 'raison', 'cognition', 'santé mentale', 'lucide']	['fraction', 'rapport', 'dénominateur', 'entier', 'mathématique', 'quotient']				[]	0	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
92	"""Let's take a vacation in the south of France,"" he said nicely."				nicely	homophonic	['kindly', 'polite', 'pleasant', 'courteous', 'amiable']	['Nice', 'city', 'Riviera', 'Provence', 'Mediterranean', 'coastal']	gentiment	['aimablement', 'poli', 'plaisant', 'courtois', 'amiable']	['Nice', 'ville', 'Riviera', 'Provence', 'Méditerranée', 'littoral']				[]	0	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
93	"""My pencil is blunt,"" he said pointlessly."				pointlessly	homographic	['dull', 'blunt', 'rounded', 'unsharpened', 'graphite', 'tip']	['meaningless', 'futile', 'aimless', 'trivial', 'absurd', 'irrelevant']	inutilement	['émoussé', 'émoussée', 'arrondi', 'non-taillé', 'graphite', 'pointe']	['insensé', 'futile', 'vain', 'trivial', 'absurde', 'irrélevant']				"[{""left"":""au point"",""right"":""au loin"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8366,""french_naturalness"":0.55,""semantic_surprise"":0.6974,""semantic_domain_similarity"":0.7395,""pun_pivot_usability"":0.58,""overall_score"":0.6835},""export_lane"":""close_A_to_other""}]"	1	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
94	"""Now I can do some painting,"" he said easily."				easily	homophonic	['effortlessly', 'simple', 'smoothly', 'relaxed', 'natural', 'facile']	['easel', 'canvas', 'studio', 'tripod', 'frame', 'support']	aisément	['facilement', 'simple', 'fluide', 'décontracté', 'naturel', 'facile']	['chevalet', 'toile', 'atelier', 'trépied', 'cadre', 'support']				"[{""left"":""moelle"",""right"":""toile"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8124,""french_naturalness"":0.42,""semantic_surprise"":0.6668,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6323},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
95	"""Once upon a time there was a beautiful princess,"" he began grimly."				grimly	homographic	['darkly', 'serious', 'stern', 'unsmiling', 'somber']	['Grimm', 'folklore', 'fairytale', 'author', 'brothers', 'literature']	sombrement	['obscurément', 'sérieux', 'austère', 'grave', 'sombre']	['Grimm', 'folklore', 'conte', 'auteur', 'frères', 'littérature']				"[{""left"":""conte"",""right"":""comte"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.969,""overall_score"":0.9253},""export_lane"":""close_B_to_other""},{""left"":""conte"",""right"":""compte"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.936,""overall_score"":0.9168},""export_lane"":""close_B_to_other""},{""left"":""auteur"",""right"":""odeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":9,""scores"":{""phonetic_match"":0.8009,""french_naturalness"":0.54,""semantic_surprise"":0.6205,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6735},""export_lane"":""close_B_to_other""}]"	3	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
96	"""Perhaps I will,"" he said with all his might."				might	homographic	['possibility', 'potential', 'probability', 'maybe', 'chance']	['strength', 'power', 'force', 'muscle', 'vigor', 'energy']	force	['possibilité', 'potentiel', 'probabilité', 'peut-être', 'hasard']	['puissance', 'pouvoir', 'vigueur', 'muscle', 'énergie']				"[{""left"":""vigueur"",""right"":""viveur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8315,""french_naturalness"":0.54,""semantic_surprise"":0.6373,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6929},""export_lane"":""close_B_to_other""},{""left"":""vigueur"",""right"":""viseur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8013,""french_naturalness"":0.54,""semantic_surprise"":0.6207,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6737},""export_lane"":""close_B_to_other""}]"	2	[]	0	402 Client Error: Payment Required for url: https://openrouter.ai/api/v1/chat/completions	v15
