id_en	shuffled_candidates_json
82	"[{""id"":53569,""pun"":""« J'ai grossi de trente kilos », lâcha-t-il dans un souffle… court."",""run"":""claude""},{""id"":14476,""pun"":""« J'ai pris trente kilos », dit-il, non sans une certaine gravité — et une ceinture taille XXL."",""run"":""claude""},{""id"":78152,""pun"":""« Je grossis », soupira-t-il. On sentait le poids de ses mots — et vice versa."",""run"":""claude""},{""id"":56288,""pun"":""« J'ai grossi de quinze kilos », dit-il avec une certaine légèreté — non, attendez, c'était tout le contraire."",""run"":""claude""},{""id"":93511,""pun"":""« J'ai pris du poids », dit-il avec douleur — sans douter que le plancher partageait son avis."",""run"":""claude""},{""id"":93383,""pun"":""« J'ai pris trente kilos », dit-il d'un air grave — et d'un ventre aussi."",""run"":""claude""},{""id"":24891,""pun"":""« J'ai grossi de trente kilos », avoua-t-il lourdement."",""run"":""claude""},{""id"":51521,""pun"":""« J'ai pris trente kilos », dit-il avec pesanteur."",""run"":""claude""},{""id"":21207,""pun"":""« J'ai pris trente kilos », dit-il avec douceur — étrange, vu qu'il écrasait sa chaise."",""run"":""claude""},{""id"":59332,""pun"":""« J'ai pris trente kilos », dit-il, la voix dense et le pantalon encore plus."",""run"":""claude""},{""id"":65929,""pun"":""« J'ai pris trente kilos », dit-il en soupirant sous son propre poids… de la situation."",""run"":""claude""},{""id"":60534,""pun"":""« J’ai pris quinze kilos, et ça me pèse », soupira-t-il lourdement."",""run"":""gpt_single""},{""id"":24882,""pun"":""« J'ai encore pris du poids », soupira-t-il lourdement."",""run"":""gemini_pro_single""},{""id"":85575,""pun"":""« J'ai grossi de trente kilos », dit-il, les larmes aux yeux — et le reste aussi."",""run"":""claude""}]"
83	"[{""id"":91849,""pun"":""« Je rejoins les vaisseaux », dit-il en disparaissant comme un fantôme vasculaire."",""run"":""claude""},{""id"":62767,""pun"":""« J'ai rejoint la marine », dit-il, attiré par l'éphémère."",""run"":""gemini_pro_single""},{""id"":46924,""pun"":""« Je rejoins la marine », dit-il en passant."",""run"":""claude""},{""id"":62078,""pun"":""« Je m'enrôle dans la flotte », dit-il, passant comme une vague."",""run"":""claude""},{""id"":10953,""pun"":""« J’ai rejoint la Marine », dit-il avant de prendre le large."",""run"":""gpt_single""},{""id"":75088,""pun"":""« Je m'engage dans la marine », dit-il d'une voix éphémère — il était déjà loin."",""run"":""claude""},{""id"":31247,""pun"":""« Je rejoins la marine », dit-il avant de prendre le large."",""run"":""claude""},{""id"":44667,""pun"":""« Je suis marin maintenant », dit-il, l'air d'un homme à la mer."",""run"":""claude""},{""id"":33914,""pun"":""« Je m'engage dans la flotte », dit-il d'un air fugace."",""run"":""claude""},{""id"":35416,""pun"":""« Je rejoins la flotte », dit-il, le temps d'une marée."",""run"":""claude""},{""id"":37705,""pun"":""« J'intègre la marine », dit-il, passager clandestin de ses propres ambitions."",""run"":""claude""},{""id"":10869,""pun"":""« Je signe pour la marine », dit-il momentanément submergé par l'enthousiasme."",""run"":""claude""},{""id"":18694,""pun"":""« J'ai rejoint la marine », dit-il, nageant entre deux eaux."",""run"":""claude""},{""id"":60060,""pun"":""« Je rejoins l'armada », lança-t-il brièvement."",""run"":""claude""}]"
84	"[{""id"":13527,""pun"":""'La lettre est bien partie,' approuva-t-il chaleureusement — il était aux petits soins postaux."",""run"":""claude""},{""id"":24991,""pun"":""'La lettre est partie,' dit-il d'un air affranchi."",""run"":""claude""},{""id"":46712,""pun"":""'Oui, je l'ai mis à la boîte,' dit-il d'une voix boîteuse."",""run"":""claude""},{""id"":58929,""pun"":""'J'ai posté la lettre,' dit-il avec acquiescement."",""run"":""claude""},{""id"":64321,""pun"":""'Je l'ai expédié,' dit-il expéditivement."",""run"":""claude""},{""id"":89009,""pun"":""'Le courrier est parti,' dit-il d'un ton distribué — il avait tout donné."",""run"":""claude""},{""id"":57340,""pun"":""« J’ai posté la lettre », a-t-il assenti — normal, il avait vraiment senti le timbre passer."",""run"":""gpt_single""},{""id"":37345,""pun"":""'Oui, j'ai envoyé la lettre,' dit-il en accord postal."",""run"":""claude""},{""id"":69739,""pun"":""'J'ai envoyé le courrier,' consentit-il."",""run"":""claude""},{""id"":72453,""pun"":""'J'ai bien posté la lettre,' dit-il posément."",""run"":""claude""},{""id"":34290,""pun"":""'J'ai mis le pli dans la boîte,' dit-il sans plier."",""run"":""claude""},{""id"":12653,""pun"":""\""J'ai bien expédié la lettre,\"" répondit-il avec adresse."",""run"":""gemini_pro_single""},{""id"":43808,""pun"":""'Oui, j'ai affranchi l'enveloppe,' dit-il en toute liberté."",""run"":""claude""},{""id"":94933,""pun"":""'L'enveloppe est partie,' annonça-t-il timidement — il manquait de timbre."",""run"":""claude""}]"
85	"[{""id"":72425,""pun"":""Il s'est planté une aiguille dans le nez — depuis, ses amis le trouvent très piquant."",""run"":""claude""},{""id"":13454,""pun"":""« Je me suis planté une épingle dans le nez », dit-il à point nommé."",""run"":""gpt_single""},{""id"":73312,""pun"":""« Je viens de me percer le nez », dit-il en arrivant pile-poil à l'heure. Décidément, il est toujours très perçant."",""run"":""claude""},{""id"":18136,""pun"":""Il s'est percé le nez à l'heure pile. Vraiment, il ne rate pas une occasion de pointer."",""run"":""claude""},{""id"":29461,""pun"":""« Je me suis percé le nez », dit-il en perdant son temps."",""run"":""claude""},{""id"":55364,""pun"":""« Je me suis planté une aiguille dans le nez », dit-il sans perde une seconde."",""run"":""claude""},{""id"":40836,""pun"":""« Je me suis mis une aiguille dans le nez », dit-il ponctuellement."",""run"":""claude""},{""id"":76881,""pun"":""« Je me suis enfoncé une épingle dans le nez », dit-il d'une voix perçante."",""run"":""gemini_pro_single""},{""id"":50448,""pun"":""« J'ai une épingle dans le nez », dit-il avec aplomb — et sans anesthésie."",""run"":""claude""},{""id"":64201,""pun"":""« Je me suis percé le nez », dit-il en versant quelques larmes et beaucoup de sang-froid."",""run"":""claude""},{""id"":63488,""pun"":""Il s'est percé le nez pile à l'heure. On peut dire qu'il a le sens de la ponctuation."",""run"":""claude""},{""id"":46769,""pun"":""Il s'est mis une épingle dans le nez : depuis, il est très pointu sur les horaires."",""run"":""claude""},{""id"":95120,""pun"":""« Je me suis percé le nez », annonça-t-il à point nommé."",""run"":""claude""},{""id"":87200,""pun"":""Il s'est mis une épingle dans le nez — et il était à l'heure, comme d'habitude. On ne peut pas dire qu'il perce à blanc."",""run"":""claude""}]"
86	"[{""id"":67153,""pun"":""« Si je lâche le plafond, il va s'effondrer », dit-il en le soutenant fermement."",""run"":""claude""},{""id"":61979,""pun"":""« Si je lâche le plafond, il s’effondre », a-t-il maintenu."",""run"":""gpt_single""},{""id"":24287,""pun"":""Il portait toute la charpente sur les épaules. On peut dire qu'il avait de la tenue."",""run"":""claude""},{""id"":26838,""pun"":""« Ce plafond s'effondre si je pars », dit-il — c'était son argument le plus solide."",""run"":""claude""},{""id"":75810,""pun"":""Il a élevé le débat en soutenant le plafond : on n'avait jamais vu une thèse aussi haute."",""run"":""claude""},{""id"":57538,""pun"":""« Ce plafond, je le soulève ou je le soutiens ? » Il n'arrivait pas à trancher — et le plafond non plus."",""run"":""claude""},{""id"":52539,""pun"":""« Si je lâche le plafond, il va s'effondrer », a-t-il soutenu."",""run"":""gemini_pro_single""},{""id"":67805,""pun"":""Il tenait le plafond et ses arguments : dans les deux cas, impossible de le faire plier."",""run"":""claude""},{""id"":12297,""pun"":""« Ce plafond ne peut pas tenir sans moi », a-t-il soutenu avec conviction."",""run"":""claude""},{""id"":51554,""pun"":""Le plombier a défendu le plafond toute la nuit — et le plafond a défendu le premier étage."",""run"":""claude""},{""id"":31997,""pun"":""« Je ne peux pas lâcher ce plafond », dit-il. C'était une position qu'il avait du mal à lever."",""run"":""claude""},{""id"":95049,""pun"":""« Je maintiens que ce plafond tient tout seul », dit-il en le maintenant à bout de bras."",""run"":""claude""},{""id"":73483,""pun"":""Il a confirmé tenir le plafond. Bref, sa parole était au-dessus de tout."",""run"":""claude""},{""id"":96760,""pun"":""« Si je lâche, tout tombe », a-t-il hissé à la face du monde."",""run"":""claude""}]"
87	"[{""id"":23661,""pun"":""« L’ampère, c’est l’unité du courant », répondit-il ampèrement."",""run"":""gpt_single""},{""id"":75760,""pun"":""Le circuit était volage — il ne restait jamais avec le même voltage."",""run"":""claude""},{""id"":32595,""pun"":""Quand il parle d'électricité, il ne fait jamais les choses à moitié — il est vraiment dans son ampèrement."",""run"":""claude""},{""id"":67788,""pun"":""Il expliqua le courant de façon ampère — c'est-à-dire, avec une ampleur remarquable."",""run"":""claude""},{""id"":27571,""pun"":""Mon électricien est très volage : il change de voltage à chaque instant."",""run"":""claude""},{""id"":84935,""pun"":""Il a largement expliqué l'ampèreté de la situation électrique."",""run"":""claude""},{""id"":28025,""pun"":""Sa passion pour l'électricité est immense : on peut dire qu'il est pleinement dans les ampères."",""run"":""claude""},{""id"":58887,""pun"":""Ce physicien explique toujours l'électricité avec ampèrement de détails."",""run"":""claude""},{""id"":25613,""pun"":""Ce générateur est généreux : il donne du courant copieusement et sans ampère-cipitation."",""run"":""claude""},{""id"":51453,""pun"":""Ce conducteur électrique est très volage — il ne résiste à rien, surtout pas à un autre circuit."",""run"":""claude""},{""id"":97931,""pun"":""C'est une unité de courant électrique, dit-il avec ampèrement."",""run"":""claude""},{""id"":35759,""pun"":""L'électricien a résolu le problème voltement — non, je veux dire brillamment, mais avec beaucoup de voltage."",""run"":""claude""},{""id"":48943,""pun"":""Il gère l'intensité de son réseau électrique en bon ampère de famille."",""run"":""gemini_pro_single""},{""id"":42698,""pun"":""Il a expliqué le courant électrique de façon très ampère… je veux dire, ample."",""run"":""claude""}]"
88	"[{""id"":55263,""pun"":""Mon variable locale ne sort jamais : elle n'a pas la portée pour ça."",""run"":""claude""},{""id"":39011,""pun"":""« Ce n'est pas un vrai argument, c'est juste du style », dit-il en ajustant son nœud papillon."",""run"":""claude""},{""id"":65042,""pun"":""Le mathématicien portait un nœud papillon : il tenait à ce que ses arguments soient bien attachés… et formels."",""run"":""claude""},{""id"":53683,""pun"":""Le syndicat des logiciens a voté : désormais, toutes les réunions se tiendront en cravate. Les arguments doivent rester formels."",""run"":""claude""},{""id"":29057,""pun"":""« C’est un paramètre effectif, pas formel », a-t-il tranché — et sur ce point, il était formel."",""run"":""gpt_single""},{""id"":50163,""pun"":""Mon avocat ne plaide qu'en costume trois pièces. Il dit que sans forme, il n'y a pas de fond."",""run"":""claude""},{""id"":63927,""pun"":""« C'est un paramètre réel, pas un paramètre formel », dit-il avec formalité."",""run"":""claude""},{""id"":25344,""pun"":""Il m'a fait une démonstration en pyjama. Pas très convaincante — une preuve se doit d'être formelle."",""run"":""claude""},{""id"":50820,""pun"":""Il a présenté son algorithme en tuxedo. Ses collègues ont dit : « Enfin un code proprement formel. »"",""run"":""claude""},{""id"":30966,""pun"":""Il a refusé de débattre en jean. Pour lui, une démonstration doit être formelle."",""run"":""claude""},{""id"":45023,""pun"":""Mon prof de logique ne sort qu'en smoking. Il aime que ses arguments soient formels."",""run"":""claude""},{""id"":56300,""pun"":""Le compilateur a rejeté mon code parce qu'il n'était pas assez habillé — manque de paramètres formels."",""run"":""claude""},{""id"":13837,""pun"":""Il a soutenu sa thèse en tenue de soirée — c'était vraiment un argument bien habillé."",""run"":""claude""},{""id"":40701,""pun"":""Le développeur n'a défini que des paramètres formels, visiblement à court d'arguments."",""run"":""gemini_pro_single""}]"
89	"[{""id"":37343,""pun"":""Il a avoué le vol de la feuille d'or en rougissant : il avait clairement la culpabilité dorée."",""run"":""claude""},{""id"":91797,""pun"":""« C'est du feuillage doré », dit-il avec une feuille de vigne pour cacher sa faute."",""run"":""claude""},{""id"":23516,""pun"":""« Ce n’est qu’une feuille d’or », jura le doreur ; coupablement, le coupable ment."",""run"":""gpt_single""},{""id"":22632,""pun"":""Il a avoué le placage d'or les yeux dans le marquage... ou le marécage de ses remords."",""run"":""claude""},{""id"":46107,""pun"":""« Ce n'est que de l'or en parcage », dit-il, garant de sa culpabilité jusqu'au bout."",""run"":""claude""},{""id"":20741,""pun"":""« C'est juste du placage or », dit-il en se plaquant contre le mur de honte."",""run"":""claude""},{""id"":81286,""pun"":""Il a doré la pilule, puis avoué : « C'est juste du dorure. » Coupable, mais brillant."",""run"":""claude""},{""id"":58804,""pun"":""« Ce n'est que de la dorure », avoua-t-il avec un air doré... de culpabilité."",""run"":""claude""},{""id"":46402,""pun"":""« C'est du placage », dit-il en planant sur ses remords — un vrai planage coupable."",""run"":""claude""},{""id"":69954,""pun"":""Il a admis avoir fait un placage en or. Le rugby, c'est plaqué."",""run"":""claude""},{""id"":64818,""pun"":""« C'est du marquage à l'or fin », dit-il, s'enfonçant dans un marécage de mensonges."",""run"":""claude""},{""id"":41790,""pun"":""« C'est juste de l'or en feuille », confessa-t-il, conscient d'avoir failli."",""run"":""claude""},{""id"":62669,""pun"":""« Ce n'est que du plaqué or », dit-il, clairement plaqué par sa conscience."",""run"":""claude""},{""id"":65702,""pun"":""« Ce n'est que de la feuille d'or », dit-il en plein métal culpa."",""run"":""gemini_pro_single""}]"
90	"[{""id"":81952,""pun"":""« C’est mon magnétisme personnel », dit-il fer-oniquement."",""run"":""gpt_single""},{""id"":21837,""pun"":""« C'est ma nature magnétique », dit-il ironiquement — il venait de coller à un poteau en fer."",""run"":""claude""},{""id"":49446,""pun"":""Il transpirait tellement qu'on lui dit : « Monsieur, vous avez un sieur problème. »"",""run"":""claude""},{""id"":40249,""pun"":""« Je suis irrésistible », dit-il ferrément."",""run"":""claude""},{""id"":94720,""pun"":""« C'est mon magnétisme naturel », dit-il, les pieds dans du béton armé."",""run"":""claude""},{""id"":97922,""pun"":""« Je suis moqueur », dit le rockeur en repassant sa chemise."",""run"":""claude""},{""id"":62306,""pun"":""« Je ne force rien, les gens viennent à moi », dit-il avec un sourire de fer blanc."",""run"":""claude""},{""id"":37670,""pun"":""« Je suis plein de charme », dit-il en fer et à mesure."",""run"":""claude""},{""id"":86063,""pun"":""« C'est mon magnétisme personnel », dit-il avec un regard aimant."",""run"":""gemini_pro_single""},{""id"":93536,""pun"":""« Je suis très attirant », dit le fer à repasser."",""run"":""claude""},{""id"":23238,""pun"":""« Mon magnétisme est naturel », dit-il en mangeant des épinards."",""run"":""claude""},{""id"":54792,""pun"":""« C'est mon magnétisme personnel », dit-il avec un sourire en fer forgé."",""run"":""claude""},{""id"":12849,""pun"":""« Mon charme est inoxydable », dit-il en souriant."",""run"":""claude""},{""id"":91518,""pun"":""« Mon charme est sidérant », dit-il en sortant de l'aciérie."",""run"":""claude""}]"
91	"[{""id"":31577,""pun"":""Le mathématicien était très zen : il réduisait toujours ses problèmes à leur plus simple expression."",""run"":""claude""},{""id"":41982,""pun"":""Le mathématicien n'a jamais perdu la tête — il garde toujours un bon rapport."",""run"":""claude""},{""id"":25719,""pun"":""Il expliqua la fraction avec calme. Vraiment, cet homme a tous ses numérateurs."",""run"":""claude""},{""id"":83477,""pun"":""Il gérait ses émotions comme des fractions : il mettait toujours les choses en rapport."",""run"":""claude""},{""id"":15675,""pun"":""« Je suis parfaitement rationnel », dit-il. Normal — il est fait de deux entiers."",""run"":""claude""},{""id"":46336,""pun"":""« J'adore les nombres rationnels », dit-il raisonnablement."",""run"":""claude""},{""id"":62225,""pun"":""« C’est le quotient de deux entiers », expliqua-t-il très rationnellement."",""run"":""gpt_single""},{""id"":37347,""pun"":""« C'est le quotient de deux entiers », expliqua-t-il rationnellement."",""run"":""gemini_pro_single""},{""id"":32381,""pun"":""« Ce nombre est irrationnel », dit-il, l'air scandalisé. Il ne supporte pas qu'on perde la raison."",""run"":""claude""},{""id"":64992,""pun"":""Mon prof de maths est très équilibré : il voit toujours les deux côtés de la fraction."",""run"":""claude""},{""id"":38211,""pun"":""« Pi est irrationnel », dit-il en tournant en rond."",""run"":""claude""},{""id"":20435,""pun"":""Il a expliqué le quotient très calmement. Faut dire qu'il a le dénominateur commun avec la sagesse."",""run"":""claude""},{""id"":19796,""pun"":""Mon collègue est entier, mais pas rationnel — je n'arrive pas à lui parler."",""run"":""claude""},{""id"":35495,""pun"":""« C'est le quotient de deux entiers », dit-il rationnellement — et sans laisser de reste."",""run"":""claude""}]"
