id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
2039	My buddy asked me to look after his pet goose while he was away. I told him I wasn't down with that.	"{""source"":""claude"",""original_id"":""82168"",""pun"":""Mon pote voulait me laisser son oie. Je lui ai dit : 'Écoute, je ne suis pas du duvet pour ce genre de mission.'""}"	"{""source"":""gemini"",""original_id"":""54238"",""pun"":""Mon ami voulait que je m'occupe de son jars, mais j'ai dit non : je ne parle pas ce jargon.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon pote voulait que je garde son oie pendant son absence, mais j'ai refusé par peur d'y laisser des plumes.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand mon pote m’a demandé de garder son oie, j’ai dit que je n’étais pas chaud — malgré le duvet.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon pote voulait que je garde son oie pendant son absence, mais j'ai refusé par peur d'y laisser des plumes."",""id"":60943},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand mon pote m’a demandé de garder son oie, j’ai dit que je n’étais pas chaud — malgré le duvet."",""id"":30071},{""source"":""claude"",""original_id"":""82168"",""pun"":""Mon pote voulait me laisser son oie. Je lui ai dit : 'Écoute, je ne suis pas du duvet pour ce genre de mission.'"",""id"":47699},{""source"":""gemini"",""original_id"":""54238"",""pun"":""Mon ami voulait que je m'occupe de son jars, mais j'ai dit non : je ne parle pas ce jargon."",""id"":12223}]"	"{""comedian"":[12223,60943,30071,47699],""pun_expert"":[12223,60943,30071,47699],""editor"":[60943,30071,12223,47699],""translator"":[30071,60943,47699,12223]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2040	My cavity wasn't fixed by my regular dentist, but by a guy who was filling in.	"{""source"":""claude"",""original_id"":""62575"",""pun"":""Ma carie a été soignée par un dentiste intérimaire. Pour une fois, le temporaire a bien comblé les lacunes.""}"	"{""source"":""gemini"",""original_id"":""72125"",""pun"":""On a demandé au dentiste remplaçant de s'occuper de la carie, car il est réputé pour savoir combler les lacunes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ce n'est pas mon dentiste habituel qui a soigné ma carie, mais un vrai bouche-trou.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon dentiste habituel n’a pas pu soigner ma carie, alors il m’a envoyé son bouche-trou.""}"	"[{""source"":""claude"",""original_id"":""62575"",""pun"":""Ma carie a été soignée par un dentiste intérimaire. Pour une fois, le temporaire a bien comblé les lacunes."",""id"":11804},{""source"":""gemini"",""original_id"":""72125"",""pun"":""On a demandé au dentiste remplaçant de s'occuper de la carie, car il est réputé pour savoir combler les lacunes."",""id"":85748},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon dentiste habituel n’a pas pu soigner ma carie, alors il m’a envoyé son bouche-trou."",""id"":28716},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ce n'est pas mon dentiste habituel qui a soigné ma carie, mais un vrai bouche-trou."",""id"":61980}]"	"{""comedian"":[28716,61980,11804,85748],""pun_expert"":[11804,85748,61980,28716],""editor"":[11804,85748,28716,61980],""translator"":[61980,28716,11804,85748]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2041	My chronically runny-nosed friend, who staunchly opposes all independent emirates, was bothered by catarrh on his trip around the world.	"{""source"":""claude"",""original_id"":""88840"",""pun"":""Son médecin lui a dit : 'Vous souffrez d'un catarrhe chronique.' Lui a répondu : 'Docteur, je vous assure, je n'ai jamais mis les pieds au Qatar !'""}"	"{""source"":""gemini"",""original_id"":""45080"",""pun"":""Mon ami enrhumé déteste le Moyen-Orient: il ne supporte pas le Qatar.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami très enrhumé a détesté son voyage dans le Golfe, où il a beaucoup souffert du catarrhe.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote enrhumé est si anti-émirats qu’en tour du monde, il n’a même pas supporté le catarrhe.""}"	"[{""source"":""gemini"",""original_id"":""45080"",""pun"":""Mon ami enrhumé déteste le Moyen-Orient: il ne supporte pas le Qatar."",""id"":50022},{""source"":""claude"",""original_id"":""88840"",""pun"":""Son médecin lui a dit : 'Vous souffrez d'un catarrhe chronique.' Lui a répondu : 'Docteur, je vous assure, je n'ai jamais mis les pieds au Qatar !'"",""id"":21209},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote enrhumé est si anti-émirats qu’en tour du monde, il n’a même pas supporté le catarrhe."",""id"":35313},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami très enrhumé a détesté son voyage dans le Golfe, où il a beaucoup souffert du catarrhe."",""id"":86302}]"	"{""comedian"":[21209,50022,86302,35313],""pun_expert"":[21209,50022,86302,35313],""editor"":[21209,50022,86302,35313],""translator"":[86302,50022,21209,35313]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2042	My comb is invaluable-I can't part with it.	"{""source"":""claude"",""original_id"":""20541"",""pun"":""Mon peigne, je n'arrive pas à m'en départir — c'est lui qui fait la raie dans ma vie.""}"	"{""source"":""gemini"",""original_id"":""86178"",""pun"":""Quand un peigne part à la retraite, on dit qu'il a tiré sa raie-vérence.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je suis tellement attaché à mon peigne que je ne pourrais jamais m'en séparer.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon peigne vaut de l’or : impossible de tirer un trait dessus, c’est lui qui trace ma raie.""}"	"[{""source"":""gemini"",""original_id"":""86178"",""pun"":""Quand un peigne part à la retraite, on dit qu'il a tiré sa raie-vérence."",""id"":88151},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je suis tellement attaché à mon peigne que je ne pourrais jamais m'en séparer."",""id"":46590},{""source"":""claude"",""original_id"":""20541"",""pun"":""Mon peigne, je n'arrive pas à m'en départir — c'est lui qui fait la raie dans ma vie."",""id"":31454},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon peigne vaut de l’or : impossible de tirer un trait dessus, c’est lui qui trace ma raie."",""id"":31721}]"	"{""comedian"":[88151,31454,31721,46590],""pun_expert"":[88151,31721,31454,46590],""editor"":[46590,31454,88151,31721],""translator"":[31454,31721,46590,88151]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2043	My computer's mouse wouldn't work. Then it clicked.	"{""source"":""claude"",""original_id"":""81301"",""pun"":""Ma souris d'ordinateur ne fonctionnait plus. Puis ça a cliqué.""}"	"{""source"":""gemini"",""original_id"":""26547"",""pun"":""Ma clé USB est très timide, elle ne s'ouvre qu'aux ports qui lui plaisent.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je ne comprenais pas pourquoi ma souris d'ordinateur refusait de marcher, et puis j'ai eu le déclic.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma souris ne répondait plus ; j’ai eu le déclic, et elle aussi.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je ne comprenais pas pourquoi ma souris d'ordinateur refusait de marcher, et puis j'ai eu le déclic."",""id"":87562},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma souris ne répondait plus ; j’ai eu le déclic, et elle aussi."",""id"":51550},{""source"":""claude"",""original_id"":""81301"",""pun"":""Ma souris d'ordinateur ne fonctionnait plus. Puis ça a cliqué."",""id"":35999},{""source"":""gemini"",""original_id"":""26547"",""pun"":""Ma clé USB est très timide, elle ne s'ouvre qu'aux ports qui lui plaisent."",""id"":78758}]"	"{""comedian"":[35999,87562,51550,78758],""pun_expert"":[35999,51550,87562,78758],""editor"":[35999,87562,51550,78758],""translator"":[35999,51550,87562,78758]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2044	"My daughter asked me if I was having fun doing the laundry. I replied, ""Loads."""	"{""source"":""claude"",""original_id"":""29949"",""pun"":""Ma fille m'a demandé si je m'amusais à faire la lessive. J'ai dit : 'Des masses !'""}"	"{""source"":""gemini"",""original_id"":""82947"",""pun"":""On m'a demandé si j'aimais faire les lessives. J'ai répondu que j'en avais marre de mener une vie de tambour.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma fille m'a demandé si tu trouvais ça drôle de faire le linge. J'ai répondu : « Pas vraiment, j'en ressors toujours lessivé. »""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma fille m’a demandé si je m’éclatais à faire la lessive ; j’ai répondu : « Oui, à pleine charge. »""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma fille m'a demandé si tu trouvais ça drôle de faire le linge. J'ai répondu : « Pas vraiment, j'en ressors toujours lessivé. »"",""id"":12215},{""source"":""claude"",""original_id"":""29949"",""pun"":""Ma fille m'a demandé si je m'amusais à faire la lessive. J'ai dit : 'Des masses !'"",""id"":31877},{""source"":""gemini"",""original_id"":""82947"",""pun"":""On m'a demandé si j'aimais faire les lessives. J'ai répondu que j'en avais marre de mener une vie de tambour."",""id"":92049},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma fille m’a demandé si je m’éclatais à faire la lessive ; j’ai répondu : « Oui, à pleine charge. »"",""id"":47954}]"	"{""comedian"":[12215,47954,31877,92049],""pun_expert"":[12215,47954,31877,92049],""editor"":[12215,31877,47954,92049],""translator"":[47954,12215,31877,92049]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2045	My daughter's studying natural medicine and I'm rooting for her.	"{""source"":""claude"",""original_id"":""22464"",""pun"":""Ma fille fait de la médecine douce. Elle me demande si je l'appuie. Je lui réponds : 'Jusqu'aux racines !'""}"	"{""source"":""gemini"",""original_id"":""69751"",""pun"":""Elle étudie le pouvoir des arbres : elle a beaucoup de bouleau.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma fille étudie la médecine naturelle, je la soutiens à fond pour qu'elle ne se plante pas !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma fille étudie la phytothérapie : moi, j’ai pris racine dans son camp.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma fille étudie la phytothérapie : moi, j’ai pris racine dans son camp."",""id"":51596},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma fille étudie la médecine naturelle, je la soutiens à fond pour qu'elle ne se plante pas !"",""id"":75430},{""source"":""claude"",""original_id"":""22464"",""pun"":""Ma fille fait de la médecine douce. Elle me demande si je l'appuie. Je lui réponds : 'Jusqu'aux racines !'"",""id"":14969},{""source"":""gemini"",""original_id"":""69751"",""pun"":""Elle étudie le pouvoir des arbres : elle a beaucoup de bouleau."",""id"":78926}]"	"{""comedian"":[78926,51596,75430,14969],""pun_expert"":[51596,78926,14969,75430],""editor"":[75430,78926,51596,14969],""translator"":[51596,75430,14969,78926]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2046	My dentist seems distracted, I think he was brushing me off.	"{""source"":""claude"",""original_id"":""16026"",""pun"":""Mon dentiste avait l'air distrait. Je crois qu'il voulait juste me plomber… la conversation.""}"	"{""source"":""gemini"",""original_id"":""41692"",""pun"":""Mon dentiste est très stressé, il est toujours sur les dents.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon dentiste m'ignore complètement, je crois bien que je peux me brosser.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai demandé un détartrage à mon dentiste distrait : il m’a répondu que je pouvais toujours me brosser.""}"	"[{""source"":""claude"",""original_id"":""16026"",""pun"":""Mon dentiste avait l'air distrait. Je crois qu'il voulait juste me plomber… la conversation."",""id"":64234},{""source"":""gpt_single"",""original_id"":"""",""pun"":""J’ai demandé un détartrage à mon dentiste distrait : il m’a répondu que je pouvais toujours me brosser."",""id"":79936},{""source"":""gemini"",""original_id"":""41692"",""pun"":""Mon dentiste est très stressé, il est toujours sur les dents."",""id"":29369},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon dentiste m'ignore complètement, je crois bien que je peux me brosser."",""id"":53957}]"	"{""comedian"":[29369,53957,79936,64234],""pun_expert"":[29369,53957,79936,64234],""editor"":[29369,79936,53957,64234],""translator"":[53957,79936,29369,64234]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2047	My dentist would simply not stop working on my teeth. He was abscessive compulsive.	"{""source"":""claude"",""original_id"":""24466"",""pun"":""Mon dentiste ne pouvait pas s'arrêter de travailler sur mes dents. Il était abscessi-compulsif.""}"	"{""source"":""gemini"",""original_id"":""85308"",""pun"":""Mon dentiste a un comportement vraiment abcéssif : il ne peut pas s'empêcher de percer mes secrets.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon dentiste n'arrêtait pas d'opérer ma gencive. Il souffrait d'un trouble abcèssionnel compulsif.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon dentiste s’acharnait sur ma gencive enflée : un vrai abcèssif compulsif.""}"	"[{""source"":""gemini"",""original_id"":""85308"",""pun"":""Mon dentiste a un comportement vraiment abcéssif : il ne peut pas s'empêcher de percer mes secrets."",""id"":34048},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon dentiste s’acharnait sur ma gencive enflée : un vrai abcèssif compulsif."",""id"":54062},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon dentiste n'arrêtait pas d'opérer ma gencive. Il souffrait d'un trouble abcèssionnel compulsif."",""id"":95563},{""source"":""claude"",""original_id"":""24466"",""pun"":""Mon dentiste ne pouvait pas s'arrêter de travailler sur mes dents. Il était abscessi-compulsif."",""id"":19631}]"	"{""comedian"":[95563,54062,19631,34048],""pun_expert"":[95563,19631,54062,34048],""editor"":[95563,54062,34048,19631],""translator"":[95563,19631,54062,34048]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2048	My dog has a lot of potential, you just have to unleash it.	"{""source"":""claude"",""original_id"":""15942"",""pun"":""Mon chien est plein de potentiel, il faut juste le déchaîner.""}"	"{""source"":""gemini"",""original_id"":""25605"",""pun"":""Ce chien est un immense musicien, mais il ne joue bien qu'en mode déchaîné.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon chien a un potentiel énorme, il suffit de le déchaîner.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon chien a un potentiel de fou : il suffit juste de le déchaîner.""}"	"[{""source"":""claude"",""original_id"":""15942"",""pun"":""Mon chien est plein de potentiel, il faut juste le déchaîner."",""id"":59994},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon chien a un potentiel de fou : il suffit juste de le déchaîner."",""id"":10335},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon chien a un potentiel énorme, il suffit de le déchaîner."",""id"":11169},{""source"":""gemini"",""original_id"":""25605"",""pun"":""Ce chien est un immense musicien, mais il ne joue bien qu'en mode déchaîné."",""id"":19232}]"	"{""comedian"":[59994,10335,11169,19232],""pun_expert"":[59994,10335,11169,19232],""editor"":[11169,59994,10335,19232],""translator"":[11169,10335,59994,19232]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2049	My dog swallowed my engagement ring. I ended up with a diamond in the ruff.	"{""source"":""claude"",""original_id"":""73288"",""pun"":""Mon chien a avalé ma bague de fiançailles. On peut dire qu'il a mis la bague... au mauvais doigt.""}"	"{""source"":""gemini"",""original_id"":""48300"",""pun"":""Mon chien m'a mordu quand j'ai touché ses bijoux : j'ai trouvé un diamant dans le brute.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon molosse a avalé ma bague de fiançailles : me voilà avec un diamant à l'état de brute.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon chien a avalé ma bague de fiançailles : maintenant, mon diamant brut a vraiment du chien.""}"	"[{""source"":""gemini"",""original_id"":""48300"",""pun"":""Mon chien m'a mordu quand j'ai touché ses bijoux : j'ai trouvé un diamant dans le brute."",""id"":93910},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon molosse a avalé ma bague de fiançailles : me voilà avec un diamant à l'état de brute."",""id"":68913},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon chien a avalé ma bague de fiançailles : maintenant, mon diamant brut a vraiment du chien."",""id"":51716},{""source"":""claude"",""original_id"":""73288"",""pun"":""Mon chien a avalé ma bague de fiançailles. On peut dire qu'il a mis la bague... au mauvais doigt."",""id"":30972}]"	"{""comedian"":[30972,68913,51716,93910],""pun_expert"":[68913,93910,51716,30972],""editor"":[68913,30972,51716,93910],""translator"":[68913,51716,93910,30972]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2050	My dog's gone because I spilled Spot remover on him.	"{""source"":""claude"",""original_id"":""35275"",""pun"":""Mon chien s'appelait Tache. Je l'ai lavé avec du détachant. Maintenant, la tache est partie. Littéralement.""}"	"{""source"":""gemini"",""original_id"":""84556"",""pun"":""J'ai acheté un chien à un horloger, c'est un chien de garde-temps.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai renversé du détachant sur mon chien... et depuis, Tache a disparu !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon chien Tache a disparu : je lui ai mis du détachant.""}"	"[{""source"":""claude"",""original_id"":""35275"",""pun"":""Mon chien s'appelait Tache. Je l'ai lavé avec du détachant. Maintenant, la tache est partie. Littéralement."",""id"":28399},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon chien Tache a disparu : je lui ai mis du détachant."",""id"":59065},{""source"":""gemini"",""original_id"":""84556"",""pun"":""J'ai acheté un chien à un horloger, c'est un chien de garde-temps."",""id"":17829},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""J'ai renversé du détachant sur mon chien... et depuis, Tache a disparu !"",""id"":96622}]"	"{""comedian"":[28399,96622,59065,17829],""pun_expert"":[96622,28399,59065,17829],""editor"":[96622,59065,28399,17829],""translator"":[96622,59065,28399,17829]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2051	"My family scoffed when I had a divine inspiration I'd get rich selling my ""Beets Brule,"" but after I made my first million, they had to admit I made quite a prophet."	"{""source"":""claude"",""original_id"":""16135"",""pun"":""Le comptable de l'église m'a dit : 'Ici, on ne fait pas de profit, on fait des prophètes.' J'ai répondu : 'C'est pareil, non ? Dans les deux cas, on annonce des chiffres que personne ne croit.'""}"	"{""source"":""gemini"",""original_id"":""93015"",""pun"":""J'ai ouvert une agence de voyance qui rapporte gros, c'est ce qu'on appelle faire un bénéfice de prophète.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ce prédicateur reconverti dans la bourse promettait des miracles : ses fidèles auraient dû se méfier des faux profits.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand j’ai lancé ma crème de betteraves brûlées, on m’a pris pour un prophète incompris; au premier million, ils ont surtout compris le profit.""}"	"[{""source"":""claude"",""original_id"":""16135"",""pun"":""Le comptable de l'église m'a dit : 'Ici, on ne fait pas de profit, on fait des prophètes.' J'ai répondu : 'C'est pareil, non ? Dans les deux cas, on annonce des chiffres que personne ne croit.'"",""id"":43764},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand j’ai lancé ma crème de betteraves brûlées, on m’a pris pour un prophète incompris; au premier million, ils ont surtout compris le profit."",""id"":60579},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ce prédicateur reconverti dans la bourse promettait des miracles : ses fidèles auraient dû se méfier des faux profits."",""id"":13232},{""source"":""gemini"",""original_id"":""93015"",""pun"":""J'ai ouvert une agence de voyance qui rapporte gros, c'est ce qu'on appelle faire un bénéfice de prophète."",""id"":36944}]"	"{""comedian"":[43764,36944,60579,13232],""pun_expert"":[36944,43764,13232,60579],""editor"":[36944,60579,43764,13232],""translator"":[60579,36944,13232,43764]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2052	"My family scoffed when I had a divine inspiration I'd get rich selling my ""Beets Brule,"" but after I made my first million, they had to admit I made quite a prophet."	"{""source"":""claude"",""original_id"":""57412"",""pun"":""J'ai demandé à un oracle ce qui m'attendait. Il m'a dit : 'De grands bénéfices.' Il ne savait pas si c'était spirituel ou financier. Les deux, finalement — nul n'est prophète sans profit.""}"	"{""source"":""gemini"",""original_id"":""72089"",""pun"":""Quand un électricien est au courant, il n'a plus besoin d'ampoule pour avoir une idée lumineuse.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Quand j'ai dit qu'une vision divine allait me rendre riche, ma famille a ri. Mais vu mes millions, ils admettent que j'ai fait un sacré prophète.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma famille se moquait de mes « betteraves brûlées » soi-disant inspirées d’en haut ; au premier million, ils ont dû reconnaître que j’avais du prophète… et surtout du profit.""}"	"[{""source"":""claude"",""original_id"":""57412"",""pun"":""J'ai demandé à un oracle ce qui m'attendait. Il m'a dit : 'De grands bénéfices.' Il ne savait pas si c'était spirituel ou financier. Les deux, finalement — nul n'est prophète sans profit."",""id"":76123},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma famille se moquait de mes « betteraves brûlées » soi-disant inspirées d’en haut ; au premier million, ils ont dû reconnaître que j’avais du prophète… et surtout du profit."",""id"":83381},{""source"":""gemini"",""original_id"":""72089"",""pun"":""Quand un électricien est au courant, il n'a plus besoin d'ampoule pour avoir une idée lumineuse."",""id"":43088},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Quand j'ai dit qu'une vision divine allait me rendre riche, ma famille a ri. Mais vu mes millions, ils admettent que j'ai fait un sacré prophète."",""id"":92599}]"	"{""comedian"":[83381,92599,76123,43088],""pun_expert"":[76123,83381,92599,43088],""editor"":[76123,43088,92599,83381],""translator"":[83381,92599,76123,43088]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2053	My father slept under the bed, I think he was a little potty.	"{""source"":""claude"",""original_id"":""29724"",""pun"":""Mon père dormait sous le lit. Je crois qu'il ne tournait pas rond — mais lui, il tournait autour du pot.""}"	"{""source"":""gemini"",""original_id"":""97788"",""pun"":""Le pot de chambre de mon grand-père est devenu fou : il a un grain de pot.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon père dormait sous l'évier, je crois qu'il était complètement siphonné.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon père dort sous le lit : il se prend pour le pot de chambre, et je le crois un peu fêlé.""}"	"[{""source"":""claude"",""original_id"":""29724"",""pun"":""Mon père dormait sous le lit. Je crois qu'il ne tournait pas rond — mais lui, il tournait autour du pot."",""id"":26972},{""source"":""gemini"",""original_id"":""97788"",""pun"":""Le pot de chambre de mon grand-père est devenu fou : il a un grain de pot."",""id"":94507},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon père dormait sous l'évier, je crois qu'il était complètement siphonné."",""id"":97793},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon père dort sous le lit : il se prend pour le pot de chambre, et je le crois un peu fêlé."",""id"":54222}]"	"{""comedian"":[97793,54222,26972,94507],""pun_expert"":[97793,54222,26972,94507],""editor"":[97793,54222,26972,94507],""translator"":[54222,26972,97793,94507]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2054	"My fave ice cereals: ""frosted"""	"{""source"":""claude"",""original_id"":""18768"",""pun"":""Mes céréales préférées ? Les givrées. Parce que le matin, je suis moi-même un peu givré.""}"	"{""source"":""gemini"",""original_id"":""96760"",""pun"":""Quel est le sport préféré des Corn Flakes ? Le basket-bol.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Quelles sont les céréales préférées des bonhommes de neige ? Les flocons givrés.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mes céréales préférées ? Les pétales givrés : enrobés de sucre, mais complètement frappés.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Quelles sont les céréales préférées des bonhommes de neige ? Les flocons givrés."",""id"":14578},{""source"":""claude"",""original_id"":""18768"",""pun"":""Mes céréales préférées ? Les givrées. Parce que le matin, je suis moi-même un peu givré."",""id"":25293},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mes céréales préférées ? Les pétales givrés : enrobés de sucre, mais complètement frappés."",""id"":67867},{""source"":""gemini"",""original_id"":""96760"",""pun"":""Quel est le sport préféré des Corn Flakes ? Le basket-bol."",""id"":10567}]"	"{""comedian"":[25293,67867,14578,10567],""pun_expert"":[67867,25293,14578,10567],""editor"":[25293,14578,67867,10567],""translator"":[14578,25293,67867,10567]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2055	My fear of planes has taken off.	"{""source"":""claude"",""original_id"":""82947"",""pun"":""Ma peur de l'avion a vraiment pris son envol.""}"	"{""source"":""gemini"",""original_id"":""80909"",""pun"":""Ma peur de l'avion a fini par s'envoyer en l'air.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma peur de l'avion a vraiment décollé.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma peur de l’avion a décollé avant moi.""}"	"[{""source"":""claude"",""original_id"":""82947"",""pun"":""Ma peur de l'avion a vraiment pris son envol."",""id"":15446},{""source"":""gemini"",""original_id"":""80909"",""pun"":""Ma peur de l'avion a fini par s'envoyer en l'air."",""id"":85212},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma peur de l’avion a décollé avant moi."",""id"":43097},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma peur de l'avion a vraiment décollé."",""id"":38652}]"	"{""comedian"":[43097,38652,15446,85212],""pun_expert"":[43097,38652,15446,85212],""editor"":[38652,43097,15446,85212],""translator"":[43097,38652,15446,85212]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2056	My first time in an elevator was an uplifting experience. The second time, it really let me down.	"{""source"":""claude"",""original_id"":""84574"",""pun"":""La première montée en ascenseur était transcendante. La deuxième m'a remis les pieds sur terre — enfin, au sous-sol.""}"	"{""source"":""gemini"",""original_id"":""33733"",""pun"":""Mon métier consiste à réparer des ascenseurs, c'est un travail avec des hauts et des bas.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""La première fois que j'ai pris l'ascenseur, ça a été un vrai remontant. Mais la deuxième fois, il m'a laissé tomber.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""La première fois que j’ai pris l’ascenseur, ça m’a remonté le moral ; la deuxième, ça m’a fait redescendre.""}"	"[{""source"":""gemini"",""original_id"":""33733"",""pun"":""Mon métier consiste à réparer des ascenseurs, c'est un travail avec des hauts et des bas."",""id"":26914},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""La première fois que j'ai pris l'ascenseur, ça a été un vrai remontant. Mais la deuxième fois, il m'a laissé tomber."",""id"":78246},{""source"":""gpt_single"",""original_id"":"""",""pun"":""La première fois que j’ai pris l’ascenseur, ça m’a remonté le moral ; la deuxième, ça m’a fait redescendre."",""id"":37035},{""source"":""claude"",""original_id"":""84574"",""pun"":""La première montée en ascenseur était transcendante. La deuxième m'a remis les pieds sur terre — enfin, au sous-sol."",""id"":14913}]"	"{""comedian"":[78246,26914,37035,14913],""pun_expert"":[78246,37035,26914,14913],""editor"":[37035,26914,78246,14913],""translator"":[37035,78246,14913,26914]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
