id_en	text_fr	id	location
en_4564	["L'officier Jones prend son bain annuel tous les mois de juin. C'est un exemple caractéristique d'un flic sale."]	[]	[]
en_4568	["Le fournisseur d'œufs de canes du Vatican est élu à bulletin secret, puis son nom est annoncé dans le canard du lendemain.", 'Après la lecture des évangiles, le prêtre entraîna ses oeuf-ailles dans une longue homé-lette.']	['fr_9649']	['œufs-ailles']
en_4577	["Je suis un creuseur de fossé, dit Tom, d'un ton tranchant."]	['fr_12602']	['tranchant']
en_4581	["L'accusé sans oreille a renoncé à son audition.", "Le défendeur sans oreille a renoncé à son droit d'audition.", 'Le défendeur sans oreilles a renoncé à son audition.']	['fr_10081']	['audition']
en_4583	['Un homme a pulvérisé un garçon avec de la mousse au plafond. Il a été arrêté pour comportement isolant.', 'Un homme a aspergé un garçon de mousse pour plafond. Il a été arrêté pour comportement isolant.']	['fr_2267']	['isolant']
en_4591	['Le dermatologue était un excellent jardinier, mais il avait un grain.']	[]	[]
en_4593	['Le voleur de mouton est devenu complètement chèvre.']	['fr_456']	['chèvre']
en_4594	["J'aime le hockey, dit Tom, à la glace."]	[]	[]
en_46	["L'approbation d'un nageur olympique a fait plonger les profits d'une entreprise.", "Le soutien d'un nageur olympique a fait plonger les bénéfices d'une entreprise."]	['fr_3723']	['plonger']
en_4611	["Un pêcheur a essayé de boxer, mais il n'a fait que lancer des crochets."]	['fr_3853']	['crochets']
en_4615	['Les vieux réparateurs de climatiseurs ne meurent jamais, ils perdent juste leur sang-froid.']	[]	[]
en_4618	["Je m'appelle Leo. Un dresseur de lions.", 'Mon nom est Leo, un entraîneur de lions.', 'Mon nom est Leo. Je suis un entraîneur de lions.', "Je m'appelle Leo, un entraîneur de lion.", "Je m'appelle Lionel. Je suis dresseur de lions.", "Je m'appelle Léo. Je suis dresseur de lions."]	['fr_7043', 'fr_7675']	['Leo', 'Lionel']
en_4619	["Un lanceur de baseball lui demandait s'il avait une bonne balle courbe, mais il voulait une réponse directe.", "Un pratiquant de baseball a demandé s'il avait une bonne courbe, mais il voulait une réponse directe.", "Un joueur de baseball a demandé s'il avait une bonne balle courbe, mais il voulait une réponse droite."]	['fr_7766']	['directe']
en_4620	["Quand le réparateur de télé s'est marié, la réception était excellente.", "Lorsque le réparateur de télévision s'est marié, la réception a été excellente.", "Quand le réparateur de télévision s'est marié, la réception était excellente.", "Quand le réparateur de télévision s'est marié, la réception a été excellente."]	['fr_2367', 'fr_9249']	['réception', 'réception']
en_4625	["Pour faire simple, cuire des oeufs c'est pas compliqué.", 'Les oeufs, ils ont Free, ils ont tout compris.', 'Nous ré-pondrons pour finir que les œufs sont excellents !', "On va pas en faire un plat: les oeufs c'est bon, point."]	[]	[]
en_4627	["C'était la fille d'un jardinier ; elle mettait des râteaux à tous ceux qui la draguaient.", "Elle était fille de jardinier, mais elle s'est pris plein de râteaux.", 'Ce n’était qu’une fille de jardinier mais elle prenait beaucoup de râteaux.', "Son père était jardinier. C'était une belle plante.", "Elle n'était que fille de jardinier mais elle traînait avec la mauvaise herbe.", "Ce n'était la fille d'un jardinier, mais avec elle plus d'un s'est pris un râteau."]	['fr_11074']	['belle plante']
en_463	["On s'attend à des retombées des licenciements récents à la centrale nucléaire.", 'Nous attendons des retombées des récents licenciements à la centrale nucléaire.']	[]	[]
en_4631	["Mon ami chroniquement rugueux, qui s'oppose fermement à tous les émirats indépendants, a été dérangé par la catarrhe lors de son voyage dans le monde entier.", "Mon ami, qui a le nez qui coule de façon chronique et qui s'oppose fermement à tout émirat indépendant, a été incommodé par le catarrhe lors de son voyage autour du monde.", "Mon ami, qui s'oppose fermement à tous les émirats indépendants, a souffert de catarrhée pendant son voyage dans le monde."]	[]	[]
en_4642	['Les vieux photographes ne meurent jamais, ils deviennent négatifs.', 'Les vieux PHOTOGRAPHEURS ne meurent jamais, ils arrêtent de se développer.', 'Les vieux photographes ne meurent jamais, ils cessent de se développer.', 'Les vieux photographeurs ne meurent jamais, ils arrêtent juste de se développer.', 'Les vieux photographes ne meurent jamais, ils finissent juste par cesser de se développer.', 'LES VIEUX PHOTOGRAPHES ne meurent jamais, ils arrêtent juste de développer.']	['fr_13268', 'fr_1799']	['développer', 'développer']
en_4655	["C'est peut-être la bonne voie mais si tu ne t'écartes pas tu vas te faire renverser."]	['fr_10995']	['voie']
en_4656	["A l'époque où les nouvelles étaient écrites sur des plaques en argile, elles étaient fracassantes."]	['fr_7287']	['fracassantes']
en_4660	["La peur d'un bacon tranché est-elle irrationnelle ?", "Quand je vais voir une exposition de Bacon, j'ai toujours une peur irrationnelle de passer pour une tête de l'art"]	['fr_14776']	['bacon']
en_4661	["L'Espagnol a fait un généreux Don à sa femme.", "La femme du matador ne risquait pas d'être dérangée par son mari cette nuit: elle dormait sur ses deux oreilles"]	['fr_40']	['Don']
en_4671	['Un skieur qui perd une course par une journée froide aura une disposition glaciale.', 'Un skieur qui perd une course par une journée froide aura un caractère glacial.']	[]	[]
en_4682	['Pourquoi la voiture est-elle embarrassée ? Parce qu’elle a des gaz !', 'Pourquoi la voiture est-elle gênée ? Parce qu’elle a des gaz dans le pot.', 'Pourquoi cette voiture se sentait-elle gênée ? A cause de son pet d’échappement.']	['fr_9251']	['gaz']
en_4685	['Les professeurs de maths font face à beaucoup de problèmes.', 'Les profs de math ont beaucoup de problèmes.', 'Les professeurs de mathématiques ont beaucoup de problèmes.', 'Les professeurs de maths ont beaucoup de problèmes.']	['fr_16628']	['problèmes']
en_469	["J'ai voulu te prévenir que j'avais des poux, mais j'étais trop lente.", "N'écoutez pas ce qu'on vous dit sur la fin des haricots ou sur le fait que les carottes soient cuites... On vous raconte des salades.", 'Ne croyez pas ces histoires de pilleurs étrangers venus du nord, ce ne sont que des bobards.', 'Les mensonges colportés sur les puces et les tiques ont tendance à parasiter la recherche.']	['fr_8190']	['parasiter']
en_4692	['Cet ordinateur durera-t-il cinq ans ? Obsolètement !', 'Est-ce que ce ordinateur va durer cinq ans? Obsolètement!', 'Cet ordinateur va-t-il durer cinq ans? Obsoletelement!']	['fr_13567']	['obsolètement']
en_470	["Joe a refusé de manger du sushi parce qu'il lui semblait poisson."]	[]	[]
en_4702	["Il a dérobé une invention puis il s'est mis à raconter des mensonges patentés.", "Est-ce qu'un voleur de brevets est un menteur patenté?", "Cet inventeur de génie n'avait même pas le brevet des collèges.", "Il a volé une invention et quand on lui a demandé de la rendre, il l'a déposée.", 'Il a volé une invention et à certifié l’inverse.', 'Il vola une perceuse et après il raconta des mensonges évidants.', 'Il a volé une invention, et depuis il ne cesse de nous a-brevet de mensonges', "Il a menti en disant avoir déposé un brevet. C'était une pure invention.", "Il avait volé l'idée d'une invention et abrevet son entourage de mensonges.", "Il a volé l'invention d'un autre et a abreuvé tout le monde de mensonges.", "Il s'est approprié une invention, puis nous a abrevet de mensonges."]	['fr_4811', 'fr_7823', 'fr_8664', 'fr_149', 'fr_15910']	['patentés', 'brevet', 'évidant', 'abrevet', 'abrevet']
en_4704	["Ma soeur compte reprendre l'entreprise fourmilliale de construction."]	['fr_12452']	['fourmilliale']
en_4711	["Le club de jardinage a visité la garderie et s'est retrouvé dans un milieu hosta.", "Le club de jardinage a visité la pépinière et s'est retrouvé dans un environnement hosta"]	[]	[]
en_4715	['Azertyus est un dieu mythologeek.', 'Azertyus, dieu des claviers, est un personnage mythologeek', 'Azertyus, dieu des claviers, est un personage de la mythologie geek.', 'Le dieux Azertius fait partie du panthéon de la mythologie geek.', 'Azertyos, le dieu des claviers, est un personnage de la mythologie greek.']	[]	[]
en_4718	["Quand un roi atteint les 80 ans on l'appelle Monsenior ?", 'Le vieux roi de Belgique a régné pendant plus de sceptre-ante années']	['fr_15399']	['sceptre-ante']
en_4720	['Pour sa dernière campagne promotionnelle, le manager des Tuyauteries et Aciérie demandat à son équipe de souder toute la population locale']	['fr_1151']	['souder']
en_4725	['A force de se prendre des vitres, il a appris à se tenir à carreau.']	['fr_15783']	['se tenir à carreau']
en_473	["Un politicien a décidé de démissionner le jour d'une éclipse parce que c'était un jour sombre.", "Un homme politique a déposé sa démission le jour d'une eclipse, c'était un jour sombre.", "Un homme politique a décidé de démissionner le jour d'une éclipse parce que c'était un jour sombre."]	[]	[]
en_4738	["Pourquoi tous les hommes d'affaires sont gros ? Ça doit être toute l'inflation.", "Pourquoi tous les hommes d'affaires sont-ils gros ? Ça doit être l'inflation."]	[]	[]
en_4749	['Croyez-moi, l’enfer ça vous dém-ange.', "Personne n'a de sueurs froides dans les flammes de l'Enfer.", "Personne ne peut se détendre dans les flemmes de l'enfer.", "Personne ne garde la tête froide face aux flammes de l'enfer"]	['fr_201', 'fr_1641']	['sueurs froides', 'tête froide']
en_4771	["Je m'appelle Ringo, je suis boxeur.", "Je m'appelle Jim, je suis prof de sport.", "Je m'appelle Alex Zercice, je suis entraîneur"]	['fr_5929']	['Ringo']
en_4777	["Hier j'ai avalé un peu d'eau de javel par accident. Le médecin m'a dit que ce n'était pas grave, mais j'ai l'impression d'avoir fondu un peu.", "Hier, j'ai accidentellement avalé des colorants alimentaires. Le docteur a dit que tout allait bien, mais j'ai des couleurs d'estomac.", "J'ai accidentellement avalé du colorant alimentaire hier. Mon médecin me dit que ce n'est pas grave mais je me sens barbouillé.", "Hier j'ai avalé du colorant alimentaire. Le docteur dit que ce n'est pas grave, mais je sens au fond de moi que mon corps s'est teint.", 'Hier j’ai accidentellement ingéré du colorant alimentaire. Le docteur m’a dit en riant que tout allait bien, mais moi, j’ai ri jaune.', "Hier, j'ai avalé du colorant alilentaire par accident. Le docteur m'a recommandé d'éviter les oranges, les fromages bleus, la viande rouge et les légumes verts pour prévenir une maladie couleurectale.", "Hier j'ai accidentellement avalé du colorant alimentaire. Le docteur dit que je vais bien, mais je me sens barbouillé de l'intérieur.", "Hier j'ai avalé par accident du colorant alimentaire. Le médecin dit que je vais bien, mais moi je ressens une couleur vive.", "J'ai accidentellement avalé de la peinture hier. Je suis allée voir mon médecin et je lui en fait voir de toutes les couleurs.", "Hier par accident j'ai avalé du colorant alimentaire. Le docteur dit que ce n'est rien de grave, mais je suis d'humeur mo-rose.", "Hier, j'ai accidentellement avalé du colorant alimentaire. Le médecin me dit que je vais survivre, mais je me suis vu mauvir.", "Hier j'ai accidentellement mangé du colorant alimentaire. Les docteurs ont dit que j'allais bien, mais j'ai eu une peur bleue.", 'Hier j’ai accidentellement avalé du colorant alimentaire. Le docteur m’a assuré que j’allais bien mais j’ai peur qu’il me pigmente.', "Hier j'ai avalé du colorant alimentaire par mégarde . Le docteur dit que tout va bien aller, mais je crois que je vais me faire porter pâle.", "Hier, j'ai accidentellement avalé du colorant alimentaire. Mon médecin dit qu'il n'y a pas à s'inquiéter, mais je vais me faire porter pâle.", "Hier j'ai accidentellement avalé la moitié d'un flacon de colorant alimentaire. Le diagnostic du médecin est en demi-teinte.", 'Hier, j’ai ingéré une certaine quantité de colorant alimentaire. Le docteur a dit que j’allais bien, mais j’en ai tout de même vu de toutes les couleurs.', "Hier, j'ai avalé du colorant alimentaire par accident. Le docteur dit que je vais bien, mais j'ai peur que ça laisse une marque.", "Hier j'ai accidentellement avalé du colorant alimentaire. Le médecin dit que tout va bien, mais j'ai l'impression d'être tout cramoisi.", "Hier, j'ai avalé des colorants alimentaires par accident. D'après le docteur, je vais bien : je reprends déjà des couleurs.", "Hier, j'ai accidentellement avalé du colorant alimentaire. Le médecin m'a dit que j'allais bien, mais je broie du noir, je vois rouge et je suis vert de peur.", 'J’ai avalé du colorant alimentaire par mégarde. Le docteur m’a dit que tout allait bien mais j’ai peur d’être marqué à vie.']	['fr_11643', 'fr_10695', 'fr_15953', 'fr_16601', 'fr_16118', 'fr_2326']	['Derek', 'couleurectale', 'couleur', 'mo-rose', 'peur bleue', 'en demi-teinte']
en_4781	['Pendant un temps, Houdini utilisait beaucoup de portes piégées pendant son spectacle mais ils sont vite passés à la trappe.', "A l'apogée de sa carrière Houdini utilisait beaucoup de portes dérobées, puis il est passé à la trappe."]	['fr_1287']	['passé à la trappe']
en_4796	['Pour apprendre à faire des tours de corde, il faut avant tout être détendu.', "Pour apprendre le saut à l'élastique, le plus dur, c'est de faire le premier pas", 'Pour bien sauter à la corde il faut connaître les ficelles du métier']	[]	[]
en_4800	['Sa carrière a décollé quand il est devenu aviateur.', "Son hobby des modèles réduits d'avions a vraiment décollé.", 'Son passe-temps avion modèle a vraiment décollé.']	['fr_7335', 'fr_10655']	['décollé', 'décollé']
en_4803	['Les acteurs enchaînaient les films, tous meilleurs les uns que les autres. De quoi rôler des mécaniques !', "L'acteur enchaînait les rôles. Il était sur une bonne série."]	[]	[]
en_4804	['Demande le prix pas ta pointure, tu peux en avoir trois pour le prie-dieu.']	[]	[]
en_4806	['"Est-ce que quelqu\\'un aimerait avoir du Parmesan?" demanda Tom d\\'un air gratifiant.']	[]	[]
en_4813	["Les vieux statisticiens, on ne les enterre pas, ils se font étriller par classe d'âge, par genre et par état civil.", 'Les statisticiens ne se marient pas, ils se casent', "Les vieux statisticiens ne meurent jamais, il se décomposent par l'âge, le sexe et le statut matrimonial.", "Les vieux statisticiens ne meurent jamais, ils se décomposent selon l'âge, le sexe et l'état civil.", "Les vieux statisticiens ne meurent jamais, ils se décomposent en fonction de l'âge, du sexe et de l'état civil.", 'Les vieux statisticiens ne meurent jamais, ils se dispersent aléatoirement dans les sondages en fonction de l’âge, du sexe et de l’état civil.', "Un statisticien ne meurt jamais, seulement, il n'est plus qu'un nombre de lui-même.", "Les vieux statisticiens ne meurent jamais, Crest juste qu'on les disperse par âge, sexe et statut conjugal"]	['fr_5237']	['ils se décomposent']
en_4817	["Le fisc a laissé un message sur mon portable disant que je leur devais encore de l'argent. C'était un message taxé."]	[]	[]
en_4824	["Les anciens jardiniers ne meurent pas, ils ne sont qu'à la fleur de l'âge.", 'Un fleuriste ne meurt jamais, seulement, il a tendance à se fâner.', 'Les jardiniers ne meurent pas, seulement, ils deviennent un peu dur de la feuille', "Les jardiniers ne meurent pas : ils sont déflorés, c'est tout. ?", 'Les vieux jardiniers ne meurent pas, ils se font juste déflorer', 'Les vieux jardiniers ne fanent jamais même quand ils sont déflorés.', 'Les jardiniers ne meurent jamais, ils mangent juste les pissenlits par la racine.', 'Les vieux jardiniers ne meurent pas, ils sont juste déflorés.']	['fr_3059', 'fr_5518', 'fr_4898', 'fr_7069']	["à la fleur de l'âge", 'Derek', 'ils mangent juste les pissenlits par la racine', 'déflorés']
en_4828	["Les vendeurs de chips n'ont la patate que lorsque leurs produits se vendent bien.", 'Lorsque les clients ont fini leur bière et que le serveur arrive, ils savent que le moment de verre oté est proche.', 'Quand les chips de pommes de terre ne se vendent pas assez vite, les producteurs se refilent la patate chaude.', "Quand les pommes sautées ne se vendent pas, le fabricant n'a pas la frite.", 'Quand les chips de pommes de terre ne se vendent pas assez vite, les producteurs savent que ça peut être chaud patate.', "Le vendeur de chips a fait faillite, tu veux que je raconte ce qu'il s'est passé ? J’ai des infos croustillantes !", "A l'usine de chips, quand l'emballage prend du retard, les employés savent qu'ils vont devoir mettre le paquet.", "Quand les chips ne se vendent pas assez vite, le vendeur sait qu'il va falloir mettre le paquet."]	['fr_9120', 'fr_12655']	['verre oté', "n'a pas la frite"]
en_4829	["Si les prunes sèchent dans les arbres, il est temps d'épruner le jardin."]	[]	[]
en_4830	['Alors que sir Galahad soulevait le calice sacré, le fond tomba; il avait en effet trouvé le Graal troué.', 'Lorsque Sir Galahad a soulevé le calice sacré, le fond est tombé. Il avait en effet trouvé le Graal troué.']	[]	[]
en_4833	["Tu as entendu parler de l'homme qui a été jabé dans le dos avec un jeu de clés? Son dos s'est verrouillé."]	[]	[]
en_4836	['Les installateurs de conduits d’aération ne manquent pas d’air.', 'Au syndicat des installateurs de clim, ils ont bien des occasions de souffler le chaud et le froid.', "Dans le syndicat des installateurs de ventilation, les membres brassent beaucoup d'air.", "Au sein du syndicat des installateurs de climatiseurs, ça brasse un peu de l'air.", "Le syndicat des installateurs de conduits d'aération parle beaucoup mais c'est du vent.", "Au syndicat des installateurs d'aération, ils ne ratent pas une occasion d'évacuer leur colère.", "Dans cette entreprise de circuits d'aérations, les dépenses sont très bien ventilées", "Le syndicat des systèmes d'aération fait souffler un vent frais sur les négotiations salariales."]	['fr_2979', 'fr_1737', 'fr_4391']	['souffler le chaud et le froid', "c'est du vent", 'ventilées']
en_4848	['“J’abats des arbres, c’est mon bouleau" dit Tom', '"Je gagne ma vie en coupant des arbres" dit Tom d\\'un air bûcheur.', '"Je... gagne ma... vie... en... cou... pant des... arbres", dit Toto d\\'une manière hachée.', '“Je gagne ma vie en coupant du bois", m’a dit Tom, l’air au stère.']	['fr_5679']	['bouleau']
en_4853	['Un plombier donne souvent de bons tuyaux.']	[]	[]
en_4862	["Je déteste les maths, c'est comme se jeter dans l'inconnu."]	[]	[]
en_4879	['Je me présente: Monsieur Caisse. Jean Caisse. Je travaille dans une agence de recouvrement.', "Je m'appelle Le Du. Je fais du recouvrement de dettes.", "Je m'appelle Bill. Je suis hépatologue.", "Je m'appelle Monet, je dirige une agence de recouvrement.", "Je m'appelle Odette. Je dirige une agence de recouvrement.", 'Moi c’est Monet, je travaille aux impôts.', 'Je m’appelle Odette, je dirige une agence de recouvrement.']	['fr_13174', 'fr_14737', 'fr_2874']	['Jean caisse', 'Bill', 'Monet']
en_4889	["Je n'ai jamais réussi à utiliser une souris avec un ordinateur parce qu'elle finit toujours par s'enfuir.", 'Je n’ai jamais compris comment on peut frapper quoi que soit avec une batte … parce qu’avec le criquet , c’est tellement ailé-atoire .']	['fr_1613']	['ailé-atoire']
en_4899	['"Je suis déjà à mi-sommet", lança Tom, qui commençait à m’assommer.', '"Je peux tenir la corde tandis que tu escalades la montagne", assura Tom.', '"Je dois être à mi-chemin", se dit Toto, à moitié convaincu.', '" Je suis à mi-chemin du sommet de la montagne ", dit Tom abruptement.', '"Je suis sur l\\'arête", déclara Jean-Louis d\\'un ton tranchant.', 'J’en suis à la moitié de l’ascension de la montagne, dit Tom au bord du précipice.', '"\\xa0J\\'ai gravi la moitié d\\'une montagne\\xa0", déclara abruptement Tom.', '"Je suis à mi-chemin du sommet de la montagne", glissa Tom', '"J\\'ai presque atteint le sommet de la montagne", se piqua Tom.', '“Je suis à mi-chemin du sommet", Tom a-t-il raconté en amont.', '"Je suis déjà à mi-sommet", déclara Tom d\\'un ton saillant.', '"Je suis déjà à mi-sommet", lança Tom, comme une saillie.']	['fr_11223', 'fr_12537']	['se piqua', 'saillie']
en_491	['Les coqs ont essayé de cuisiner les poules pour leur tirer les vers du nez, mais ils le faisaient en vin.', 'Si les vaches voyaient comment on traite leurs copines, elles vêleraient rouge', 'Si les coqs voyaient comment les poules sont traitées, ils se retourneraient dans leur sauce.', 'Si les poulets voyaient comment on traite leurs poules, ils se retourneraient sur leur broche.', 'Si les coqs voyaient comme on traite les poules, ils deviendraint cot-cot.', 'Si les noyaux atomiques savaient comment sont traités les neutrons, ils se retourneraient dans leur bombe']	['fr_576', 'fr_2355']	['vêleraient rouge', 'se retourneraient sur leur broche']
en_4910	['Deux entreprises qui fabriquent des règles ont décidé de se aligner.']	['fr_8715']	['se aligner']
en_4921	['Un pronom et un verbe sortaient ensemble mais ils se sont séparés : le pronom était trop possessif.', 'Un nom et un verbe sortaient ensemble mais ils ont rompu car le nom était trop possessif.', 'Un nom et un verbe se fréquentaient mais ils ont mis fin à leur relation car le nom était trop possessif.', 'Un nom et un verbe sortaient ensemble, mais ils ont rompu parce que le nom était trop possessif.', 'Un nom et un verbe sortaient ensemble, mais ils se sont séparés, car le nom était trop possessif.', 'Un nom et un verbe étaient en couple mais ils se sont séparés parce que le nom était trop possessif.', "Un adjectif et un nom sortaient ensemble mais ils ont dû rompre parce que l'adjectif était trop possessif.", 'Un pronom fréquentait un verbe mais ils se sont séparés parce que le pronom était trop possessif', 'Je connais un nom et un verbe qui sortaient ensemble, mais ils se sont séparés parce-que le nom était trop possessif.', 'Un nom et un verbe en couple se sont séparés car le nom était trop possessif.', "Un substantif et un verbe qui s'aimaient passionnément durent se séparer car le substantif était trop possessif.", 'Un pronom et un nom ont décidé de divorcer parce que le pronom était devenu trop possessif.', 'Un nom et un verbe étaient en couple mais ils ont rompu parce-que le nom était trop déterminé.', 'L’auxiliaire avoir est tombé amoureux d’un participe passé, mais malheureusement ils ont dû mettre fin à leur relation car ils n’arrivaient pas à s’accorder.', "Un nom et un verbe sortaient ensemble, mais ils ont rompu : ils ne s'accordaient pas.", 'Un nom et un verbe étaient en couple mais ils ont rompu parce-que le nom était trop peu qualifié.']	['fr_14993', 'fr_1913', 'fr_7211', 'fr_491', 'fr_15219', 'fr_4719', 'fr_529']	['possessif', 'a son grès', 'possessif', 'possessif', 'possessif', 'déterminé', "s'accordaient"]
en_4939	["Il étudiait la purification de l'eau et avait une grande soif de connaissances.", "Il a étudié la purification de l'eau et avait une grande soif de connaissance.", "Il a étudié la purification de l'eau et avait une grande soif de connaissances."]	[]	[]
en_4958	["La personne qui a décidé de construire l'Empire State Building a fait un choix archi-tactique.", "La décision de démarrer la construction de l'Empire state Building fut un évènement historique fondateur", "La décision de commencer la construction de l'Empire State Building est un évènement historique fondateur.", "La construction de l'Empire State Building a crevé le plafond.", "La décision de commencer la construction de l'Empire State Building était un événement historique au sommet.", 'Le début de la construction de l’Empire State Building fut une évènement historique à bien des niveaux.', "En décidant de construire l'Empire State Building, on a aussi posé les fondations de tout un pan de l'histoire moderne.", 'La construction de l’Empire State Building s’est faite à un prix vertigineux.', 'La décision d’élever l’Empire State Building fut un événement historique fondamental.']	['fr_560', 'fr_14716', 'fr_14426']	['archi-tactique', 'crevé le plafond', 'niveaux']
en_4959	['Les vieux artificiers ne meurent jamais, ils ont simplement perdu l’étincelle.', 'Un artificier ne meurt jamais, seulement, il fait pschitt', 'Les vieux techniciens en dynamitage ne meurent pas, leur flamme s’éteint, c’est tout.', 'Les dynamiteurs sont généralement discrets, mais des fois ils font des éclats.', "Les artificiers ne meurent jamais, seulement ils ne font plus d'étincelles.", 'Les anciens techniciens de dynamitage ne meurent pas, ils perdent leur étincelle.']	['fr_13695', 'fr_16164']	['fait pschitt', 'perdent leur étincelle']
en_4969	['C’était un mécanicien qui était aussi musicien. Il était capable de te faire redémarrer n’importe quelle guimbarde.', 'Un mécanicien , musicien à ses heures, sifflait des airs de musique de chambre.', "Deux musiciens qui vivaient ensemble se sont séparés : ils n'étaient plus au diapason l'un de l'autre."]	['fr_1143']	['guimbarde']
en_4980	["Deux serpents se sont croisés et l'un dit à l'autre «\\xa0Eh t'es boa toi\\xa0!\\xa0»", 'Deux serpents se disent au revoir : "Je suis croc content de t\\'avoir revu !"', "Deux serpents s'étaient séparé mais l'un était resté accro, complètement mordu!", 'Deux crotales font la grêve de la faim, quand l\\'un dit à l\\'autre "t\\'as les crocs ?"']	['fr_1191']	['crocs']
en_4981	['Les personnes qui travaillent dans un laboratoire pharmaceutique sont souvent conditionnées par leur métier.', 'Les pharmaciens trouvent que leur travail est une délivrance.', "Les pharmaciens sont élégants. Je dirais même qu'ils ont du cachet.", 'Quand ils ne sont pas au travail, les pharmaciens aiment se dorer la pilule.', 'Les pharmaciens peuvent trouver leur travail très tranquillisant.', "Les pharmaciens ont l'habitude d'enrober leurs propos au travail.", 'Le métier de pharmacien est assez générique.', 'Je peux devenir pharmacien maintenant que gélule Vidal.']	['fr_7776', 'fr_8983', 'fr_4172', 'fr_3813']	['délivrance', 'cachet', 'enrober', 'gélule Vidal']
en_4989	["Le langage des signes n'est pas difficile une fois qu'on a le coup de main.", 'Je trouve la langue des signes plutôt maniable.', 'Je suis heureux de connaître la langue des signes. Et je n’ai pas perdu la main !', 'Je sais parler la langue des signes, mais pas la langue des canards.', "Le langage des signes, c'est toujours pratique à avoir sous la main.", "J'ai décidé d'apprendre le langage des signes, pour me faire la main.", "Pratique la langue des signes quand il s'agit de filer un coup de main à un sourd-muet.", 'En m’enseignant la langue des signes, tu m’as filé un sacré coup de main.', "Je suis content de connaître la langage des signes, c'est toujours pratique d'avoir cette connaissance sous la main."]	['fr_12592', 'fr_7966', 'fr_9599']	['sous la main', 'coup de main', 'sous la main']
en_4991	["Les travailleurs d'une entreprise de rembourrage ont exigé une hausse des salaires pour amortir le coût élevé de la vie."]	[]	[]
en_4995	["Vous ne comprenez rien à la généalogie ? Suivez les fils d'Ariane.", 'Vous vous trouvez au plus noir de la nuit ? Attention à la perte de soleil !', 'Dans le noir, il faut suivre la lu-mère.', "Dans l'obscurité ? Suivez la voix du Seigneur : Jésus crie.", "Perdu dans le noir? Essayez d'avoir une idée brillante!"]	['fr_1243']	['brillante']
en_5000	['Certaines personnes ne mangent que du boeuf, ils sont brouttés.', 'Certaines personnes ne mangent pas beaucoup de viande. Juste un bœuf tous les jours.', 'Je ne mange que les poussins, en grandissant ils développent une coq.', "Tu savais que certaines personnes ne mangeaient leur boeuf qu'avec vachement de beau vin ?"]	[]	[]
en_5017	['Les installateurs de tuyaux ont souvent des tâches à haute pression.', 'Les tuyauteurs ont souvent un travail sous haute pression.', 'Les installateurs de tuyauterie ont souvent des tâches à haute pression.', 'Les tuyauteries sont souvent soumises à de fortes pressions.']	['fr_15579', 'fr_9681', 'fr_8396']	['pression', 'pression', 'pression']
en_5021	["Deux chirurgiens faisaient des blagues sur les fractures, c'était à s'en tenir les côtes.", 'Deux chirurgiens faisaient tellement de blagues sur les sutures qu’ils en ont perdu le fil.', "Un chirurgien qui perdaient le fil de son opération de suture s'est arrêté pour faire le point.", 'Les deux chirurgiens plaiesantaient au sujet des points de suture. Ils avaient bien du plaiesir.']	['fr_13592']	['plaiesir']
en_5023	['Il y a des gens qui, pour raser les cheveux, ont vraiment des méthodes barbares.', 'Certains qui vous coupent les cheveux et vous coiffent peuvent être très rasoir...', 'Certains , quand ils coupent vos cheveux, feraient mieux de la boucler.', "Armé d'un rasoir, un coiffeur est-il un barbare?", 'Certains coiffeurs peuvent être un peu barbares.', 'Certains coiffeurs peuvent se montrer assez barbares.', 'Je trouve que les coiffeurs sont aussi assez barbant.', 'Certains coiffeurs sont aussi barbants']	['fr_9409']	['barbant']
en_5030	["Je m'appelle Carry. Je joue du carillon.", "Je m'appelle Harmonie, je joue de l'harmonica", "Je m'appelle Marine, je joue de la trompette"]	['fr_9782']	['Harmonie']
en_5033	['"C\\'est depuis que j\\'ai perdu ma jambe que je bois tant", a dit Tom.', '“Je crois bien que j’ai la jambe cassée", dit Tom, qui cherchait encore une excuse boiteuse.', '" En-tendons-nous bien  dit-Tom,  je crois que je me suis cassé la jambe ".', "Tom s'est ouvert la jambe et cela ne lui a pas fait PLAIEsir.", 'Je crois que je me suis cassé la jambe, déclara Tom sans jambages.']	['fr_9952']	['bois tant']
en_5038	['Quel est le comble pour du foin ? De se faire botter les fesses.', 'Quel est le comble pour un éleveur qui fait isoler son grenier avec de la paille? De ne pas être combler.', '"J\\'en ai assez de vivre sous les comble", grenia Toto.', '"C\\'est là qu\\'on garde la moisson", me dit-il, à moi, son fils', "N'en fait pas tout un foin ou je te botte les fesses ! Je meule jure !"]	['fr_4293']	['meule']
en_5050	["Vous décidez du type d'ampoules à acheter par un processus d'illumination.", 'Les ampoules sont une invention brillante.']	['fr_8097']	['brillante']
