id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
1345	I didn't want to buy leather shoes, but eventually I was suede.				suede	homophonic	['persuaded', 'convinced', 'influenced', 'prompted', 'induced', 'cajoled']	['leather', 'fabric', 'velvety', 'texture', 'nap', 'footwear']	suède	['persuadé', 'convaincu', 'influencé', 'poussé', 'induit', 'enjôlé']	['cuir', 'tissu', 'velouté', 'texture', 'duvet', 'chaussures']				"[{""left"":""devais"",""right"":""duvet"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8246,""french_naturalness"":0.42,""semantic_surprise"":0.6735,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.6447},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""seoir"",""right"":""square"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8282,""french_naturalness"":0.4,""semantic_surprise"":0.7274,""semantic_domain_similarity"":0.5822,""pun_pivot_usability"":0.364,""overall_score"":0.5877},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""couard"",""right"":""square"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8077,""french_naturalness"":0.42,""semantic_surprise"":0.7162,""semantic_domain_similarity"":0.5822,""pun_pivot_usability"":0.343,""overall_score"":0.5781},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""voler"",""right"":""envolée"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8146,""french_naturalness"":0.42,""semantic_surprise"":0.7131,""semantic_domain_similarity"":0.613,""pun_pivot_usability"":0.343,""overall_score"":0.5825},""export_lane"":""detached_B2_A01_DETACHED""}]"	4	"[{""french"":""Je ne voulais pas de chaussures en cuir, mais on a fini par me tanner."",""pun_trigger"":""tanner"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1346	I dig, you dig, we dig, they dig, he digs, she digs... It's not a beautiful poem, but it's deep.				deep	homographic	['excavated', 'profound', 'hollow', 'underground', 'trench', 'pit']	['meaningful', 'philosophy', 'intellectual', 'complex', 'abstract', 'insightful']	profond	['excavé', 'profond', 'creux', 'souterrain', 'tranchée', 'fosse']	['significatif', 'philosophie', 'intellectuel', 'complexe', 'abstrait', 'perspicace']				[]	0	"[{""french"":""Je creuse, tu creuses, il creuse... Ce n'est pas de la grande poésie, mais c'est profond."",""pun_trigger"":""profond"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1347	I do a lot of spreadsheets in the office so you can say I'm excelling at work.				excelling	homophonic	['spreadsheet', 'software', 'formula', 'cells', 'rows', 'columns']	['succeeding', 'achieving', 'thriving', 'surpassing', 'performing', 'mastering']	exceller	['tableur', 'logiciel', 'formule', 'cellules', 'lignes', 'colonnes']	['réussir', 'accomplir', 'prospérer', 'surpasser', 'performer', 'maîtriser']				[]	0	"[{""french"":""Je fais tellement de tableurs au bureau qu'on peut dire que j'excelle dans mon travail."",""pun_trigger"":""j'excelle"",""mechanism"":""homophone"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1348	I don't know why they call it the Court of Stars. I hang out there all the time, and I never see anyone famous.				stars	homographic	['celestial', 'astronomy', 'cosmos', 'galaxy', 'stellar', 'night']	['celebrity', 'famous', 'talent', 'actor', 'idol', 'notability']	étoiles	['céleste', 'astronomie', 'cosmos', 'galaxie', 'stellaire', 'nuit']	['célébrité', 'fameux', 'talent', 'acteur', 'idole', 'notoriété']				[]	0	"[{""french"":""Je ne sais pas pourquoi on appelle ça la Cour des Étoiles. J'y traîne tout le temps et je n'y croise jamais aucune célébrité."",""pun_trigger"":""Étoiles"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1349	I don't like food jokes. They lack taste.				taste	homographic	['flavor', 'palate', 'seasoning', 'savory', 'delicious', 'tongue']	['etiquette', 'humor', 'refinement', 'propriety', 'decorum', 'sophistication']	goût	['saveur', 'palais', 'assaisonnement', 'savoureux', 'délicieux', 'langue']	['étiquette', 'humour', 'raffinement', 'bienséance', 'decorum', 'sophistication']				"[{""left"":""saveur"",""right"":""paveur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8186,""french_naturalness"":0.54,""semantic_surprise"":0.6302,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6802},""export_lane"":""close_A_to_other""},{""left"":""sabreur"",""right"":""saboteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8322,""french_naturalness"":0.54,""semantic_surprise"":0.7074,""semantic_domain_similarity"":0.6829,""pun_pivot_usability"":0.57,""overall_score"":0.674},""export_lane"":""close_A_to_other""},{""left"":""sabreur"",""right"":""sableur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8292,""french_naturalness"":0.54,""semantic_surprise"":0.7058,""semantic_domain_similarity"":0.6829,""pun_pivot_usability"":0.57,""overall_score"":0.6729},""export_lane"":""close_A_to_other""}]"	3	"[{""french"":""Je n'aime pas les blagues sur la nourriture, elles manquent souvent de goût."",""pun_trigger"":""goût"",""mechanism"":""polysemy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1350	I don't like hanging out at the pancake house, that place gives me the crepes!				crepes	homophonic	['pancake', 'batter', 'flour', 'syrup', 'breakfast', 'skillet']	['shivers', 'dread', 'unease', 'anxiety', 'chills', 'fright']	crêpes	['galette', 'pâte', 'farine', 'sirop', 'petit-déjeuner', 'poêle']	['frissons', 'effroi', 'malaise', 'anxiété', 'grelottements', 'peur']				[]	0	"[{""french"":""Je n'aime pas traîner à la crêperie, cet endroit me fout les Bretons !"",""pun_trigger"":""Bretons"",""mechanism"":""paronymy"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1351	I don't really like coffee. It's just not my cup of tea				cup of tea	homographic	['beverage', 'infusion', 'steeped', 'leaves', 'liquid', 'mug']	['preference', 'inclination', 'liking', 'interest', 'favor', 'choice']	tasse de thé	['boisson', 'infusion', 'infusé', 'feuilles', 'liquide', 'tasse']	['préférence', 'inclination', 'goût', 'intérêt', 'faveur', 'choix']				"[{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_B2_A01_DETACHED""}]"	1	"[{""french"":""Je n'aime pas trop le café, ce n'est pas ma tasse de thé."",""pun_trigger"":""tasse de thé"",""mechanism"":""idiom"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1352	I don't recommend dating bridge builders, they have truss issues.				truss	homophonic	['bridge', 'structure', 'support', 'steel', 'framework', 'engineering']	['trust', 'relationship', 'loyalty', 'betrayal', 'honesty', 'confidence']	ferme	['pont', 'structure', 'support', 'acier', 'charpente', 'ingénierie']	['confiance', 'relation', 'loyauté', 'trahison', 'honnêteté', 'assurance']				[]	0	"[{""french"":""Je déconseille de sortir avec un constructeur de ponts : à la moindre dispute, ils finissent toujours par couper les ponts."",""pun_trigger"":""couper les ponts"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1353	I don't trust stairs because they're always up to something.				up to something	homographic	['height', 'ascent', 'climb', 'elevation', 'stairs', 'vertical']	['suspicious', 'mischief', 'conspiracy', 'scheme', 'deceit', 'plotting']	manigance	['hauteur', 'ascension', 'montée', 'élévation', 'escalier', 'verticalité']	['suspect', 'malice', 'conspiration', 'complot', 'tromperie', 'machination']				[]	0	"[{""french"":""Je ne fais pas confiance aux escaliers, ils sont toujours en train de monter un coup."",""pun_trigger"":""monter un coup"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1354	I don't use too much wine in making charosis for Passover, lest I get charosis of the liver.				charosis	homophonic	['Seder', 'Passover', 'mixture', 'apples', 'nuts', 'wine']	['cirrhosis', 'liver', 'disease', 'scarring', 'chronic', 'medical']	charosis	['Séder', 'Pâque', 'mélange', 'pommes', 'noix', 'vin']	['cirrhose', 'foie', 'maladie', 'cicatrisation', 'chronique', 'médical']				"[{""left"":""foie"",""right"":""foi"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.98,""overall_score"":0.9282},""export_lane"":""close_B_to_other""},{""left"":""foie"",""right"":""fois"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.947,""overall_score"":0.9196},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""Je ne mets pas trop de vin dans le harosset de Pessa'h, de peur d'attraper une cirrhoset du foie !"",""pun_trigger"":""cirrhoset"",""mechanism"":""paronymy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1355	I don't want to brag, but I finished the jigsaw puzzle in a week and it said 2-4 years on the box.				2-4 years	homographic	['age', 'difficulty', 'recommendation', 'childhood', 'development', 'milestone']	['duration', 'timeline', 'period', 'completion', 'speed', 'measurement']	2-4 ans	['age', 'difficulte', 'recommandation', 'enfance', 'developpement', 'etape']	['duree', 'echeancier', 'periode', 'achevement', 'vitesse', 'mesure']				"[{""left"":""enfance"",""right"":""offense"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8379,""french_naturalness"":0.54,""semantic_surprise"":0.6408,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6782},""export_lane"":""close_A_to_other""},{""left"":""enfance"",""right"":""encense"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8208,""french_naturalness"":0.54,""semantic_surprise"":0.6314,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6717},""export_lane"":""close_A_to_other""}]"	2	"[{""french"":""Sans vouloir me vanter, j'ai fini ce puzzle en une semaine alors qu'il y a écrit 2 à 4 ans sur la boîte."",""pun_trigger"":""2 à 4 ans"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1356	I dropped a tub of margarine in the kitchen and ended up with a Parkay floor.				Parkay	homophonic	['margarine', 'spread', 'butter', 'tub', 'fat', 'dairy']	['parquet', 'floor', 'wood', 'tiling', 'hardwood', 'pattern']	Parquet	['margarine', 'tartinade', 'beurre', 'bac', 'gras', 'laitier']	['parquet', 'sol', 'bois', 'carrelage', 'feuillu', 'motif']				"[{""left"":""carrelage"",""right"":""carthage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8343,""french_naturalness"":0.54,""semantic_surprise"":0.6389,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.694},""export_lane"":""close_B_to_other""},{""left"":""carrelage"",""right"":""carnage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8293,""french_naturalness"":0.54,""semantic_surprise"":0.6361,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6921},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""Au tribunal, le voleur de margarine a glissé et s'est étalé sur le parquet."",""pun_trigger"":""étalé sur le parquet"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[1,2],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1357	I dropped out of my communism class because of lousy Marx.				Marx	homophonic	['grades', 'scores', 'evaluation', 'academic', 'performance', 'results']	['Karl', 'communist', 'philosopher', 'manifesto', 'socialist', 'ideology']	Marx	['notes', 'scores', 'évaluation', 'scolaire', 'performance', 'résultats']	['Karl', 'communiste', 'philosophe', 'manifeste', 'socialiste', 'idéologie']				[]	0	"[{""french"":""J'ai abandonné mon cours sur le communisme, je n'arrivais pas à prendre mes Marx."",""pun_trigger"":""prendre mes Marx"",""mechanism"":""homophone"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1358	I feel empty inside, he hollered.				hollered	homophonic	['shouted', 'yelled', 'screamed', 'voiced', 'called', 'cried']	['hollowed', 'empty', 'void', 'concave', 'scooped', 'excavated']	hurlé	['crié', 'vociféré', 'hurlé', 'exclamé', 'appelé', 'braillé']	['évidé', 'vide', 'vacant', 'concave', 'creusé', 'excavé']				"[{""left"":""krach"",""right"":""braque"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.807,""french_naturalness"":0.42,""semantic_surprise"":0.7024,""semantic_domain_similarity"":0.6431,""pun_pivot_usability"":0.42,""overall_score"":0.6015},""export_lane"":""detached_B2_A01_DETACHED""}]"	1	"[{""french"":""« Je me sens complètement vide à l'intérieur ! » s'époumona-t-il."",""pun_trigger"":""s'époumona-t-il"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1359	I felt super exhausted after giving blood. It's such a draining procedure.				draining	homographic	['exhaustion', 'fatigue', 'tired', 'weary', 'depleted', 'weak']	['blood', 'fluid', 'extraction', 'needle', 'flow', 'withdrawal']	drainage	['épuisement', 'fatigue', 'las', 'éreinté', 'épuisé', 'faible']	['sang', 'fluide', 'extraction', 'aiguille', 'flux', 'prélèvement']				"[{""left"":""épuise"",""right"":""puise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8381,""french_naturalness"":0.54,""semantic_surprise"":0.6876,""semantic_domain_similarity"":0.7878,""pun_pivot_usability"":0.57,""overall_score"":0.6826},""export_lane"":""close_A_to_other""},{""left"":""épuise"",""right"":""éprise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.812,""french_naturalness"":0.54,""semantic_surprise"":0.6733,""semantic_domain_similarity"":0.7878,""pun_pivot_usability"":0.54,""overall_score"":0.6649},""export_lane"":""close_A_to_other""}]"	2	"[{""french"":""Après mon don de sang, je me suis senti complètement vidé."",""pun_trigger"":""vidé"",""mechanism"":""polysemy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1360	I finally found a spotter at the gym, it's like a huge weight has been lifted off my shoulders.				weight	homographic	['dumbbell', 'barbell', 'plates', 'heavy', 'gravity', 'mass']	['burden', 'stress', 'anxiety', 'pressure', 'relief', 'responsibility']	poids	['haltère', 'barre', 'disques', 'lourd', 'gravité', 'masse']	['fardeau', 'stress', 'anxiété', 'pression', 'soulagement', 'responsabilité']				[]	0	"[{""french"":""J'ai enfin trouvé un partenaire pour m'assurer au squat, ça m'a enlevé un énorme poids des épaules."",""pun_trigger"":""poids des épaules"",""mechanism"":""idiom"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1361	I find that movies about submarines always go down well.				go down	homographic	['sink', 'submerge', 'descend', 'dive', 'underwater', 'depth']	['succeed', 'enjoy', 'receive', 'satisfy', 'popular', 'appreciated']	descendre	['couler', 'submerger', 'descendre', 'plonger', 'sous-marin', 'profondeur']	['réussir', 'apprécier', 'recevoir', 'satisfaire', 'populaire', 'apprécié']				[]	0	"[{""french"":""C'est normal que la presse cherche toujours à descendre les films de sous-marins."",""pun_trigger"":""descendre"",""mechanism"":""polysemy"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1362	I finished my trigonometry exam without a secant to lose.				secant	homophonic	['trigonometry', 'geometry', 'ratio', 'hypotenuse', 'function', 'cosine']	['second', 'moment', 'time', 'duration', 'instance', 'interval']	sécante	['trigonométrie', 'géométrie', 'rapport', 'hypoténuse', 'fonction', 'cosinus']	['seconde', 'moment', 'temps', 'durée', 'instant', 'intervalle']				[]	0	"[{""french"":""J'ai terminé mon contrôle de trigo sans perdre une sécante."",""pun_trigger"":""sécante"",""mechanism"":""paronymy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1363	I flunked my exam, he said, testily.				testily	homographic	['irritable', 'grumpy', 'short-tempered', 'annoyed', 'impatient', 'cranky']	['examination', 'classroom', 'academic', 'grading', 'student', 'evaluation']	testily	['irritable', 'maussade', 'irascible', 'agacé', 'impatient', 'grincheux']	['examen', 'classe', 'académique', 'notation', 'étudiant', 'évaluation']				[]	0	"[{""french"":""« J'ai raté mon contrôle de maths, » s'exclama-t-il sans retenue."",""pun_trigger"":""retenue"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1364	I fought with Geronimo, he said bravely.				bravely	homographic	['courage', 'valor', 'boldness', 'heroism', 'fearless', 'resolute']	['Apache', 'native', 'warrior', 'chief', 'historical', 'biographical']	bravement	['courage', 'valeur', 'hardiesse', 'héroïsme', 'intrépide', 'résolu']	['Apache', 'autochtone', 'guerrier', 'chef', 'historique', 'biographique']				"[{""left"":""valeur"",""right"":""valseur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8747,""french_naturalness"":0.54,""semantic_surprise"":0.6611,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7093},""export_lane"":""close_A_to_other""},{""left"":""courage"",""right"":""courtage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8188,""french_naturalness"":0.54,""semantic_surprise"":0.6303,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6803},""export_lane"":""close_A_to_other""},{""left"":""courage"",""right"":""coulage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8182,""french_naturalness"":0.54,""semantic_surprise"":0.63,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6801},""export_lane"":""close_A_to_other""},{""left"":""valeur"",""right"":""vanneur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.812,""french_naturalness"":0.54,""semantic_surprise"":0.6266,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6778},""export_lane"":""close_A_to_other""},{""left"":""hertz"",""right"":""herse"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8612,""french_naturalness"":0.42,""semantic_surprise"":0.7426,""semantic_domain_similarity"":0.5958,""pun_pivot_usability"":0.45,""overall_score"":0.627},""export_lane"":""detached_B2_A01_DETACHED""}]"	5	"[{""french"":""« J'ai combattu aux côtés de Geronimo », dit-il bravement."",""pun_trigger"":""bravement"",""mechanism"":""polysemy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1365	I found out that at the gym, their opinion on fitness carries a lot of weight.				weight	homographic	['significance', 'importance', 'consequence', 'authority', 'influence']	['dumbbell', 'kilogram', 'mass', 'barbell', 'gravity', 'heaviness']	poids	['signification', 'importance', 'conséquence', 'autorité', 'influence']	['haltère', 'kilogramme', 'masse', 'barre', 'gravité', 'pesanteur']				[]	0	"[{""french"":""À la salle de musculation, les conseils du coach ont beaucoup de poids."",""pun_trigger"":""poids"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1366	I gave in when my wife hounded me about getting a puppy.				hounded	homographic	['nagged', 'pestered', 'harassed', 'badgered', 'annoyed', 'pursued']	['canine', 'dog', 'beagle', 'bloodhound', 'bark', 'sniff']	harcelé	['poursuivi', 'importuné', 'agacé', 'tourmenté', 'talonné', 'traqué']	['canin', 'chien', 'beagle', 'limier', 'aboiement', 'renifler']				[]	0	"[{""french"":""J'ai fini par céder pour le chiot, ma femme me menait une vraie chienne de vie."",""pun_trigger"":""chienne de vie"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1367	I get my large circumference from too much pi.				pi	homophonic	['geometry', 'diameter', 'circumference', 'constant', 'ratio', 'mathematics']	['pastry', 'crust', 'baking', 'dessert', 'filling', 'sugar']	pie	['géométrie', 'diamètre', 'circonférence', 'constante', 'rapport', 'mathématiques']	['pâtisserie', 'croûte', 'cuisson', 'dessert', 'garniture', 'sucre']				"[{""left"":""cuiront"",""right"":""cuisson"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8387,""french_naturalness"":0.42,""semantic_surprise"":0.6813,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.6501},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""moignon"",""right"":""moisson"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8406,""french_naturalness"":0.42,""semantic_surprise"":0.7115,""semantic_domain_similarity"":0.6856,""pun_pivot_usability"":0.45,""overall_score"":0.6246},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""lurette"",""right"":""lunettes"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8164,""french_naturalness"":0.42,""semantic_surprise"":0.7276,""semantic_domain_similarity"":0.5459,""pun_pivot_usability"":0.42,""overall_score"":0.5989},""export_lane"":""detached_A2_B01_DETACHED""}]"	3	"[{""french"":""Ma circonférence est directement proportionnelle au rayon pâtisserie."",""pun_trigger"":""rayon"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1368	I got a deal on a new computer, and they threw in the operating system to boot.				boot	homographic	['startup', 'initialize', 'firmware', 'software', 'reset', 'binary']	['bonus', 'advancement', 'addition', 'extra', 'surplus', 'benefit']	botte	['démarrage', 'initialiser', 'micrologiciel', 'logiciel', 'réinitialisation', 'binaire']	['prime', 'avancement', 'ajout', 'supplément', 'surplus', 'avantage']				[]	0	"[{""french"":""J'ai eu un très bon prix sur cet ordinateur, et le clavier offert en prime, c'était vraiment la touche finale !"",""pun_trigger"":""touche"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
